orig_idx,true_label,pred_label,conf,defect_ratio,edge_bias,cluster_score,isolated_ratio,mean_neighbors,random_like,blob_like,cluster_like,severity
19273,[['Random']],[['Random']],0.9996517896652222,0.6398292162244587,0.0,1.0,0.0,5.663489037178265,0,1,1,96.95539913944744
4036,[['none']],[['none']],0.4844113290309906,0.11183194315724436,0.888442521631644,1.0,0.0,4.419889502762431,0,1,1,96.95518914571052
641929,[['none']],[['none']],0.6027377843856812,0.1708371949335805,0.8294190358467244,1.0,0.0,4.466546112115732,0,1,1,96.95435279715777
3161,[['none']],[['none']],0.6027377843856812,0.1708371949335805,0.8294190358467244,1.0,0.0,4.466546112115732,0,1,1,96.95435279715777
158981,[['Center']],[['Center']],0.9998989105224609,0.36938382541720155,0.6308186195826646,1.0,0.0,5.845351867940921,0,1,1,96.95399084594683
630841,[['Center']],[['Center']],0.9853458404541016,0.362002567394095,0.6382022471910113,1.0,0.0,5.434397163120567,0,1,1,96.95348908646608
724116,[['none']],[['none']],0.6673576235771179,0.2022678516702421,0.7987112611230439,1.0,0.0,4.584848484848485,0,1,1,96.95270964722054
621,[['none']],[['Loc']],0.670135498046875,0.20420142106889094,0.7960444993819531,1.0,0.0,4.871406959152798,0,1,1,96.95268399091186
590101,[['Center']],[['Center']],0.9998183846473694,0.36906290115532736,0.6311396468699839,1.0,0.0,5.624347826086956,0,1,1,96.95262308039003
161163,[['Center']],[['Center']],0.9999133348464966,0.36906290115532736,0.6311396468699839,1.0,0.0,5.641739130434782,0,1,1,96.95239159236195
645997,[['none']],[['Scratch']],0.4924951493740082,0.1152301513747297,0.8850432632880099,1.0,0.0,4.423592493297587,0,1,1,96.95204776828389
3841,[['none']],[['Scratch']],0.4924951493740082,0.1152301513747297,0.8850432632880099,1.0,0.0,4.423592493297587,0,1,1,96.95204776828389
5316,[['none']],[['Center']],0.5444248914718628,0.14118010503552672,0.8590852904820766,1.0,0.0,4.512035010940919,0,1,1,96.95194568823065
722657,[['none']],[['Scratch']],0.5189193487167358,0.12779650628256206,0.8732740104326481,1.0,0.0,4.513189448441247,0,1,1,96.95181407539216
3439,[['none']],[['none']],0.5643854141235352,0.15106580166821132,0.8491965389369592,1.0,0.0,4.5030674846625764,0,1,1,96.95147329646852
642191,[['none']],[['none']],0.5643854141235352,0.15106580166821132,0.8491965389369592,1.0,0.0,4.5030674846625764,0,1,1,96.95147329646852
587203,[['Center']],[['Center']],0.999749481678009,0.36874197689345317,0.6314606741573034,1.0,0.0,5.90426457789382,0,1,1,96.95122635230308
755732,[['none']],[['none']],0.5303849577903748,0.13369495851946395,0.8668582375478927,1.0,0.0,4.448687350835322,0,1,1,96.95072949504448
678189,[['none']],[['none']],0.4794633388519287,0.10843373493975904,0.8918417799752781,1.0,0.0,4.131054131054131,0,1,1,96.95068717099949
6082,[['none']],[['none']],0.583483874797821,0.1603336422613531,0.8399258343634116,1.0,0.0,4.393063583815029,0,1,1,96.9500899869731
748972,[['none']],[['none']],0.7310483455657959,0.23388640714741543,0.766602809706258,1.0,0.0,4.886766712141883,0,1,1,96.94981101565385
65506,[['Edge-Loc']],[['Edge-Loc']],0.9152326583862305,0.3261345852895149,0.6740763932373199,1.0,0.0,5.412667946257198,0,1,1,96.94955402268121
2970,[['none']],[['Loc']],0.6430315971374512,0.18999073215940684,0.8102595797280594,1.0,0.0,4.790243902439024,0,1,1,96.94948655834396
3414,[['none']],[['none']],0.5713924765586853,0.15415508186592525,0.84610630407911,1.0,0.0,4.589178356713427,0,1,1,96.94944856354307
589344,[['Center']],[['Center']],0.9992521405220032,0.36810012836970474,0.6321027287319423,1.0,0.0,5.497820401046208,0,1,1,96.94930856632573
644532,[['none']],[['none']],0.564181923866272,0.15044794562866853,0.8498145859085291,1.0,0.0,4.6242299794661195,0,1,1,96.94895555119471
677995,[['none']],[['Scratch']],0.5723333358764648,0.15446400988569664,0.8457972805933252,1.0,0.0,4.492,0,1,1,96.94865984163808
643788,[['Loc']],[['Loc']],0.8244017958641052,0.2805066419524251,0.7197156983930779,1.0,0.0,5.176211453744493,0,1,1,96.94855823995066
645842,[['none']],[['none']],0.5175987482070923,0.12696941612604262,0.8733003708281829,1.0,0.0,4.413625304136253,0,1,1,96.9480693986853
644360,[['none']],[['none']],0.5423928499221802,0.13932653691689836,0.8609394313967862,1.0,0.0,4.47450110864745,0,1,1,96.94786042439209
745929,[['none']],[['Edge-Loc']],0.5640959143638611,0.1499680918953414,0.8505747126436781,1.0,0.0,4.527659574468085,0,1,1,96.9478489479673
641394,[['none']],[['none']],0.6079698204994202,0.17207290701266606,0.8281829419035847,1.0,0.0,4.495511669658887,0,1,1,96.94761768544899
678340,[['none']],[['Scratch']],0.5298267006874084,0.13283904850169911,0.8674289245982695,1.0,0.0,4.3534883720930235,0,1,1,96.94686936708199
738973,[['none']],[['Scratch']],0.39192891120910645,0.09397810218978102,0.9065733414485697,0.9676375404530745,0.032362459546925564,2.912621359223301,0,0,1,96.94667760250188
724335,[['none']],[['Edge-Loc']],0.5982108116149902,0.16641127796506283,0.8346118441239644,1.0,0.0,4.65561694290976,0,1,1,96.94660818252564
696056,[['none']],[['none']],0.46193864941596985,0.09859154929577464,0.9016906700062617,1.0,0.0,4.126984126984127,0,1,1,96.94543875550794
574297,[['Center']],[['Center']],0.9996293783187866,0.36745827984595636,0.6327447833065811,1.0,0.0,5.451528384279476,0,1,1,96.94525302758551
3440,[['none']],[['none']],0.7732855081558228,0.25424776027185664,0.745982694684796,1.0,0.0,4.6366950182260025,0,1,1,96.94516485097053
640989,[['none']],[['none']],0.7732855081558228,0.25424776027185664,0.745982694684796,1.0,0.0,4.6366950182260025,0,1,1,96.94516485097053
6633,[['none']],[['none']],0.5743822455406189,0.15477293790546803,0.8454882571075402,1.0,0.0,4.395209580838324,0,1,1,96.94516418615757
645044,[['none']],[['none']],0.5743822455406189,0.15477293790546803,0.8454882571075402,1.0,0.0,4.395209580838324,0,1,1,96.94516418615757
724872,[['none']],[['Loc']],0.6343227028846741,0.18418633159669015,0.8168149739183799,1.0,0.0,4.765391014975042,0,1,1,96.94515562232023
722501,[['Center']],[['Center']],0.7188299894332886,0.22647870058228625,0.7744706965326787,1.0,0.0,4.887686062246279,0,1,1,96.94515461745324
588432,[['Center']],[['Center']],0.9999291896820068,0.36745827984595636,0.6327447833065811,1.0,0.0,5.556331877729257,0,1,1,96.9445202614291
645717,[['none']],[['none']],0.524206817150116,0.12944084028421377,0.8708281829419036,1.0,0.0,4.372315035799523,0,1,1,96.94399817838561
750966,[['none']],[['none']],0.43759989738464355,0.08588351431391905,0.9147184721764899,1.0,0.0,4.1915708812260535,0,1,1,96.94397791756745
750102,[['none']],[['none']],0.49739113450050354,0.11575139756658993,0.8848305363606449,1.0,0.0,4.3522727272727275,0,1,1,96.94376875759055
752928,[['none']],[['none']],0.5012328624725342,0.11760775141997995,0.8829822801738549,1.0,0.0,4.107954545454546,0,1,1,96.94348298962879
645071,[['none']],[['none']],0.6350528001785278,0.18473895582329317,0.815512978986403,1.0,0.0,4.575250836120401,0,1,1,96.94332484360794
587243,[['Center']],[['Center']],0.9999080896377563,0.36713735558408217,0.6330658105939004,1.0,0.0,5.660839160839161,0,1,1,96.94300291502698
4211,[['none']],[['Center']],0.5561873912811279,0.14519616929255483,0.8550679851668727,1.0,0.0,4.404255319148936,0,1,1,96.9428312492944
19410,[['Random']],[['Random']],0.9963726997375488,0.6373894480024398,0.0,1.0,0.0,5.832535885167464,0,1,1,96.94256022362
1136,[['none']],[['Edge-Loc']],0.5841761827468872,0.15909793018226753,0.8411619283065512,1.0,0.0,4.609708737864078,0,1,1,96.9423623325713
725121,[['none']],[['none']],0.5903611183166504,0.16150781489426908,0.8395213255599877,1.0,0.0,4.394686907020873,0,1,1,96.94184556478068
587225,[['Center']],[['Center']],0.9997552037239075,0.366816431322208,0.63338683788122,1.0,0.0,5.679790026246719,0,1,1,96.94180725338228
641614,[['none']],[['none']],0.5598074197769165,0.1467408093914118,0.853522867737948,1.0,0.0,4.383157894736842,0,1,1,96.94153115210852
3511,[['none']],[['none']],0.5598074197769165,0.1467408093914118,0.853522867737948,1.0,0.0,4.383157894736842,0,1,1,96.94153115210852
591913,[['Center']],[['Center']],0.9999603033065796,0.366816431322208,0.63338683788122,1.0,0.0,5.863517060367454,0,1,1,96.94130542496863
754725,[['none']],[['none']],0.537933886051178,0.1356382978723404,0.8646491519787163,1.0,0.0,4.367647058823529,0,1,1,96.94080723641562
724819,[['none']],[['Scratch']],0.5229422450065613,0.12749003984063745,0.8735808530223995,1.0,0.0,4.403846153846154,0,1,1,96.94048977240416
645549,[['none']],[['none']],0.5608976483345032,0.14704973741118318,0.8532138442521632,1.0,0.0,4.226890756302521,0,1,1,96.9403747938827
253293,[['none']],[['none']],0.5775969624519348,0.15476555317192767,0.8462718625345198,1.0,0.0,4.217821782178218,0,1,1,96.94011304636047
642377,[['none']],[['Scratch']],0.5005478262901306,0.11677479147358666,0.8834981458590853,1.0,0.0,4.354497354497354,0,1,1,96.93991939884768
5935,[['none']],[['Scratch']],0.5005478262901306,0.11677479147358666,0.8834981458590853,1.0,0.0,4.354497354497354,0,1,1,96.93991939884768
588554,[['Edge-Loc']],[['Edge-Loc']],0.9428820013999939,0.3379332477535302,0.662279293739968,1.0,0.0,5.407407407407407,0,1,1,96.93965534825756
3502,[['none']],[['Scratch']],0.5865387916564941,0.15971578622181032,0.8405438813349815,1.0,0.0,4.332688588007737,0,1,1,96.93960387472505
589322,[['Center']],[['Center']],0.9994542002677917,0.36617458279845955,0.6340288924558588,1.0,0.0,5.489921121822962,0,1,1,96.9394028517286
678889,[['none']],[['Loc']],0.5705775022506714,0.1516836577077541,0.8485784919653894,1.0,0.0,4.525458248472505,0,1,1,96.93936088322026
251117,[['none']],[['none']],0.7840168476104736,0.25773827765859636,0.74317275237803,1.0,0.0,4.611177170035671,0,1,1,96.9384871666461
746881,[['none']],[['none']],0.5980832576751709,0.16496490108487555,0.8355683269476373,1.0,0.0,4.437137330754352,0,1,1,96.93804660476145
756079,[['none']],[['Loc']],0.6290197372436523,0.18028079132099553,0.820242656449553,1.0,0.0,4.605309734513274,0,1,1,96.93726418922046
641563,[['none']],[['none']],0.632458508014679,0.18195860364535063,0.8182941903584673,1.0,0.0,4.451612903225806,0,1,1,96.9360655018462
748271,[['none']],[['none']],0.6314796209335327,0.18123803446075304,0.8192848020434227,1.0,0.0,4.588028169014085,0,1,1,96.93592532354441
754621,[['none']],[['Scratch']],0.5014645457267761,0.11617161716171617,0.8844121532364597,1.0,0.0,4.670454545454546,0,1,1,96.93586071120995
642810,[['Loc']],[['Loc']],0.7221652865409851,0.22675316651220265,0.7734857849196539,1.0,0.0,4.926430517711172,0,1,1,96.93572620342016
645407,[['Edge-Loc']],[['Center']],0.7265208959579468,0.2289156626506024,0.7713226205191595,1.0,0.0,4.774628879892038,0,1,1,96.9356486897139
574321,[['Center']],[['Center']],0.9998887777328491,0.36553273427471117,0.6346709470304976,1.0,0.0,5.70324846356453,0,1,1,96.93519355973199
440,[['none']],[['none']],0.6569396257400513,0.19400679641643498,0.8062422744128553,1.0,0.0,4.786624203821656,0,1,1,96.93510862801796
642063,[['none']],[['none']],0.6569396257400513,0.19400679641643498,0.8062422744128553,1.0,0.0,4.786624203821656,0,1,1,96.93510862801796
643820,[['none']],[['none']],0.5401929616928101,0.13561940067964165,0.8646477132262052,1.0,0.0,4.364464692482915,0,1,1,96.9351060220954
647863,[['Loc']],[['Loc']],0.6081584692001343,0.1696014828544949,0.830655129789864,1.0,0.0,4.575591985428051,0,1,1,96.9350641061965
745832,[['none']],[['Scratch']],0.5145196318626404,0.1225271218889598,0.8780332056194126,1.0,0.0,4.364583333333333,0,1,1,96.93493093233513
755748,[['Loc']],[['Edge-Loc']],0.6804267168045044,0.20548819400127633,0.7950191570881227,1.0,0.0,4.832298136645963,0,1,1,96.93477300280027
255188,[['Center']],[['Center']],0.9783635139465332,0.6318611987381704,0.0,0.99900149775337,0.000998502246630055,6.964553170244633,0,1,1,96.93469402214464
678242,[['none']],[['none']],0.5813999176025391,0.1560086499845536,0.8442521631644004,1.0,0.0,4.5108910891089105,0,1,1,96.93403211965716
589119,[['Center']],[['Center']],0.9638146758079529,0.3472400513478819,0.6529695024077047,1.0,0.0,5.314232902033272,0,1,1,96.93396136962366
678122,[['none']],[['Edge-Loc']],0.5080773830413818,0.1192462156317578,0.8810259579728059,1.0,0.0,4.284974093264249,0,1,1,96.93357760293047
4948,[['none']],[['Center']],0.5273907780647278,0.12882298424467098,0.8714462299134734,1.0,0.0,4.4124700239808154,0,1,1,96.93317453332193
3706,[['none']],[['none']],0.5651362538337708,0.14766759345072597,0.8525957972805933,1.0,0.0,4.2761506276150625,0,1,1,96.93301507266008
2837,[['none']],[['Scratch']],0.5695210695266724,0.14983008958912572,0.8504326328800988,1.0,0.0,4.465979381443299,0,1,1,96.93286582755682
746561,[['none']],[['none']],0.642461895942688,0.18602425015954052,0.8144955300127714,1.0,0.0,4.586620926243568,0,1,1,96.9324562305202
573936,[['Center']],[['Center']],0.9998990297317505,0.3648908857509628,0.6353130016051365,1.0,0.0,5.558487247141601,0,1,1,96.93202011300691
746430,[['none']],[['none']],0.6277252435684204,0.17836630504148054,0.8221583652618135,1.0,0.0,4.540250447227192,0,1,1,96.93105244024578
748530,[['none']],[['none']],0.6506945490837097,0.18985322271857052,0.8106641123882503,1.0,0.0,4.497478991596639,0,1,1,96.93103654807506
529029,[['Edge-Loc']],[['Edge-Loc']],0.9933966398239136,0.3613607188703466,0.6388443017656501,1.0,0.0,5.600355239786857,0,1,1,96.9306545730398
590568,[['Center']],[['Center']],0.9999046325683594,0.3645699614890886,0.6356340288924558,1.0,0.0,5.621478873239437,0,1,1,96.93043098668274
644748,[['none']],[['none']],0.6439256072044373,0.18628359592215013,0.8139678615574784,1.0,0.0,4.606965174129353,0,1,1,96.92914762604896
724512,[['Loc']],[['Scratch']],0.5730192065238953,0.15016855654305852,0.8508745013807917,1.0,0.0,4.828571428571428,0,1,1,96.92881281754893
641148,[['none']],[['none']],0.619375467300415,0.17392647513129442,0.8263288009888752,1.0,0.0,4.618117229129663,0,1,1,96.92875852755674
3051,[['none']],[['none']],0.619375467300415,0.17392647513129442,0.8263288009888752,1.0,0.0,4.618117229129663,0,1,1,96.92875852755674
717,[['none']],[['Scratch']],0.5356858372688293,0.13191226444238494,0.8683559950556242,1.0,0.0,4.548009367681499,0,1,1,96.92797386941908
7158,[['none']],[['none']],0.5660660266876221,0.14704973741118318,0.8532138442521632,1.0,0.0,4.361344537815126,0,1,1,96.92769796393415
647773,[['none']],[['none']],0.5660660266876221,0.14704973741118318,0.8532138442521632,1.0,0.0,4.361344537815126,0,1,1,96.92769796393415
640692,[['none']],[['Scratch']],0.6168417930603027,0.17238183503243745,0.8278739184177998,1.0,0.0,4.508960573476703,0,1,1,96.92739486405347
587218,[['Center']],[['Center']],0.9999032020568848,0.36392811296534017,0.6362760834670946,1.0,0.0,5.6649029982363315,0,1,1,96.92728132635087
19372,[['Random']],[['Random']],0.9994648098945618,0.6364745349191827,0.0,1.0,0.0,5.753713464302827,0,1,1,96.92712582761114
4458,[['none']],[['Loc']],0.81282639503479,0.2703120172999691,0.7299134734239803,1.0,0.0,4.9074285714285715,0,1,1,96.92697786719437
2916,[['none']],[['Edge-Loc']],0.5979170799255371,0.16280506641952425,0.8374536464771323,1.0,0.0,4.573055028462998,0,1,1,96.92684325753646
641403,[['none']],[['Edge-Loc']],0.5979170799255371,0.16280506641952425,0.8374536464771323,1.0,0.0,4.573055028462998,0,1,1,96.92684325753646
755982,[['none']],[['none']],0.5810107588768005,0.15411614550095723,0.8464240102171137,1.0,0.0,4.521739130434782,0,1,1,96.92672191079382
363322,[['Random']],[['Random']],0.9964473843574524,0.6355611601513241,0.0,1.0,0.0,6.0,0,1,1,96.92668481111225
2191,[['none']],[['none']],0.5616252422332764,0.14457831325301204,0.8556860321384425,1.0,0.0,4.418803418803419,0,1,1,96.92646653943716
678578,[['none']],[['Scratch']],0.5364012718200684,0.13191226444238494,0.8683559950556242,1.0,0.0,4.477751756440281,0,1,1,96.9262150992442
747210,[['none']],[['none']],0.5966751575469971,0.16177409061901724,0.8387611749680715,1.0,0.0,4.378698224852071,0,1,1,96.92584690110671
586620,[['Center']],[['Center']],0.9987768530845642,0.3629653401797176,0.637239165329053,1.0,0.0,5.573828470380194,0,1,1,96.92531727351098
1996,[['none']],[['Edge-Loc']],0.6407490372657776,0.183812171763979,0.8164400494437577,1.0,0.0,4.726050420168067,0,1,1,96.92480819313612
641110,[['none']],[['Edge-Loc']],0.6407490372657776,0.183812171763979,0.8164400494437577,1.0,0.0,4.726050420168067,0,1,1,96.92480819313612
644731,[['none']],[['none']],0.5082271695137024,0.11739264751312944,0.8828800988875154,1.0,0.0,4.347368421052631,0,1,1,96.92410354178837
639696,[['none']],[['Center']],0.6837502121925354,0.20512820512820512,0.7951174289245982,1.0,0.0,4.804216867469879,0,1,1,96.92387568085485
724285,[['none']],[['none']],0.580613374710083,0.15292675452038001,0.8481129180730286,1.0,0.0,4.312625250501002,0,1,1,96.92369109328352
695973,[['none']],[['none']],0.5047420263290405,0.11549295774647887,0.8847839699436444,1.0,0.0,4.119241192411924,0,1,1,96.92334563510762
4501,[['none']],[['Edge-Loc']],0.6027469038963318,0.1643497065183812,0.8359085290482077,1.0,0.0,4.394736842105263,0,1,1,96.92255934310849
644336,[['none']],[['Edge-Loc']],0.6027469038963318,0.1643497065183812,0.8359085290482077,1.0,0.0,4.394736842105263,0,1,1,96.92255934310849
724457,[['none']],[['none']],0.5843266248703003,0.15445908673000305,0.8465787051242712,1.0,0.0,4.321428571428571,0,1,1,96.9220875325368
722851,[['none']],[['none']],0.5950297117233276,0.15966901624272142,0.8413623810984965,1.0,0.0,4.54126679462572,0,1,1,96.92136642960779
723874,[['Edge-Ring']],[['Edge-Ring']],0.5785136222839355,0.15139442231075698,0.8496471310217858,1.0,0.0,4.331983805668016,0,1,1,96.92132243084765
590555,[['Center']],[['Center']],0.9998915195465088,0.3626444159178434,0.6375601926163723,1.0,0.0,5.631858407079646,0,1,1,96.92099403605336
721532,[['none']],[['none']],0.6980769634246826,0.21115537848605578,0.7898128260202516,1.0,0.0,4.83599419448476,0,1,1,96.92094939067621
678985,[['none']],[['none']],0.5793622732162476,0.1523015137472969,0.8479604449938195,1.0,0.0,4.50709939148073,0,1,1,96.92082029466727
573934,[['Center']],[['Center']],0.9999805688858032,0.3626444159178434,0.6375601926163723,1.0,0.0,5.716814159292035,0,1,1,96.92077468148267
592498,[['Center']],[['Center']],0.9989765882492065,0.362002567394095,0.6382022471910113,1.0,0.0,5.523049645390071,0,1,1,96.92008631804102
1402,[['none']],[['Scratch']],0.6222904324531555,0.17361754711152302,0.82663782447466,1.0,0.0,4.604982206405694,0,1,1,96.92006648513792
524333,[['Center']],[['Center']],0.9999052286148071,0.36232349165596917,0.6378812199036918,1.0,0.0,5.711248892825509,0,1,1,96.91937922081907
642457,[['none']],[['none']],0.5910700559616089,0.15786221810318196,0.842398022249691,1.0,0.0,4.3992172211350296,0,1,1,96.91936916254485
590312,[['Center']],[['Center']],0.9999140501022339,0.36232349165596917,0.6378812199036918,1.0,0.0,5.842338352524358,0,1,1,96.91935748021638
4677,[['none']],[['none']],0.6418250799179077,0.1831943157244362,0.8170580964153276,1.0,0.0,4.762225969645868,0,1,1,96.91911636538218
1409,[['none']],[['Scratch']],0.6375289559364319,0.18103181958603645,0.819221260815822,1.0,0.0,4.334470989761092,0,1,1,96.91904768333502
639885,[['none']],[['Scratch']],0.6375289559364319,0.18103181958603645,0.819221260815822,1.0,0.0,4.334470989761092,0,1,1,96.91904768333502
4601,[['none']],[['none']],0.6981139183044434,0.211306765523633,0.7889369592088998,1.0,0.0,4.576023391812866,0,1,1,96.91892665129961
748619,[['none']],[['none']],0.6819924116134644,0.20293554562858968,0.79757343550447,1.0,0.0,4.578616352201258,0,1,1,96.91837681921847
4740,[['none']],[['none']],0.49833253026008606,0.11121408711770157,0.8890605686032138,1.0,0.0,4.266666666666667,0,1,1,96.91804516007701
643058,[['Loc']],[['Scratch']],0.7740085124969482,0.24899598393574296,0.7512360939431397,1.0,0.0,4.987593052109181,0,1,1,96.91761105376251
3377,[['none']],[['none']],0.5715015530586243,0.14766759345072597,0.8525957972805933,1.0,0.0,4.410041841004184,0,1,1,96.91735741880956
640555,[['Loc']],[['Loc']],0.7754358649253845,0.24961383997528575,0.7506180469715699,1.0,0.0,4.9183168316831685,0,1,1,96.91713774311934
592453,[['Center']],[['Center']],0.9990692734718323,0.3613607188703466,0.6388443017656501,1.0,0.0,5.516873889875666,0,1,1,96.91669390177283
252700,[['Edge-Loc']],[['Edge-Loc']],0.7679692506790161,0.5691056910569106,0.0,1.0,0.0,6.790857142857143,0,1,1,96.91654829918785
574298,[['Center']],[['Center']],0.9998495578765869,0.3616816431322208,0.6385232744783307,1.0,0.0,5.698314108251997,0,1,1,96.91635202947342
724624,[['none']],[['none']],0.4869769215583801,0.10450505669629176,0.8965940472537588,1.0,0.0,4.152492668621701,0,1,1,96.91600847457492
19211,[['Random']],[['Random']],0.9978554844856262,0.6349496797804208,0.0,0.9995196926032661,0.0004803073967339097,5.702209414024976,0,1,1,96.91572712922351
721693,[['none']],[['Scratch']],0.6181949973106384,0.17008887526815814,0.830929733046947,1.0,0.0,4.464864864864865,0,1,1,96.91558610643463
639770,[['none']],[['none']],0.5703778266906738,0.1467408093914118,0.853522867737948,1.0,0.0,4.286315789473684,0,1,1,96.91555808030569
678330,[['Edge-Loc']],[['Edge-Loc']],0.6260839104652405,0.1745443311708372,0.8257107540173053,1.0,0.0,4.6902654867256635,0,1,1,96.91528187929313
747955,[['none']],[['none']],0.6731974482536316,0.19783024888321635,0.8026819923371648,1.0,0.0,4.432258064516129,0,1,1,96.91489696064889
724643,[['Edge-Loc']],[['Edge-Loc']],0.9999974966049194,0.3610174685871897,0.6397667996317888,1.0,0.0,6.4142614601018675,0,1,1,96.91485359997263
695990,[['none']],[['none']],0.5851962566375732,0.1539906103286385,0.8462742642454603,1.0,0.0,4.0772357723577235,0,1,1,96.91477568789357
641432,[['none']],[['Scratch']],0.5997843742370605,0.16126042632066728,0.8389987639060569,1.0,0.0,4.547892720306513,0,1,1,96.91463496850085
2225,[['none']],[['none']],0.572670578956604,0.14766759345072597,0.8525957972805933,1.0,0.0,4.376569037656904,0,1,1,96.91447311908206
646891,[['none']],[['Scratch']],0.5887892246246338,0.1556997219647822,0.8445611866501854,1.0,0.0,4.4563492063492065,0,1,1,96.91432967129522
591000,[['Center']],[['Center']],0.9996192455291748,0.3610397946084724,0.6391653290529695,1.0,0.0,5.649777777777778,0,1,1,96.91375308326438
592494,[['Center']],[['Center']],0.9990870952606201,0.3607188703465982,0.6394863563402889,1.0,0.0,5.516014234875445,0,1,1,96.9134826082459
752292,[['none']],[['none']],0.5547595024108887,0.13817330210772832,0.8624037495815199,1.0,0.0,4.266343825665859,0,1,1,96.91297438706303
629600,[['Center']],[['Center']],0.9999364614486694,0.3610397946084724,0.6391653290529695,1.0,0.0,5.651555555555555,0,1,1,96.91296977855511
279986,[['Loc']],[['Random']],0.5427742600440979,0.5056890012642224,0.0,0.9975,0.0025,6.84875,0,1,1,96.9129671388227
4707,[['none']],[['none']],0.5763992071151733,0.14921223354958293,0.8510506798516687,1.0,0.0,4.492753623188406,0,1,1,96.9128927668727
725066,[['none']],[['none']],0.6435404419898987,0.18204106650321789,0.8189628720466401,1.0,0.0,4.619528619528619,0,1,1,96.91197382985338
646799,[['none']],[['Scratch']],0.6244467496871948,0.17299969107198024,0.8272558714462299,1.0,0.0,4.642857142857143,0,1,1,96.91169806271495
591335,[['Center']],[['Center']],0.9999434947967529,0.3607188703465982,0.6394863563402889,1.0,0.0,5.914590747330961,0,1,1,96.91136725004186
646041,[['none']],[['none']],0.611055314540863,0.16620327463700957,0.8340543881334981,1.0,0.0,4.446096654275093,0,1,1,96.91120822574432
512944,[['Edge-Ring']],[['Edge-Ring']],0.9191588759422302,0.32028241335044927,0.6799357945425362,1.0,0.0,5.258517034068136,0,1,1,96.91119718937085
5152,[['none']],[['none']],0.6815969944000244,0.2014210688909484,0.7988257107540173,1.0,0.0,4.558282208588957,0,1,1,96.91090571680687
86293,[['Center']],[['Center']],0.9998852014541626,0.36039794608472403,0.6398073836276084,1.0,0.0,5.558325912733749,0,1,1,96.9099253853283
590290,[['Center']],[['Center']],0.9999257326126099,0.36039794608472403,0.6398073836276084,1.0,0.0,5.841495992876224,0,1,1,96.9098251882608
746788,[['none']],[['Edge-Loc']],0.6646379232406616,0.19240587109125717,0.808109833971903,1.0,0.0,4.580431177446103,0,1,1,96.9092546211193
722372,[['none']],[['none']],0.658148467540741,0.1887833282255593,0.812212335072108,1.0,0.0,4.73051948051948,0,1,1,96.90916636627136
3374,[['none']],[['none']],0.6416377425193787,0.18103181958603645,0.819221260815822,1.0,0.0,4.484641638225256,0,1,1,96.90890384048105
641515,[['none']],[['none']],0.6416377425193787,0.18103181958603645,0.819221260815822,1.0,0.0,4.484641638225256,0,1,1,96.90890384048105
677914,[['none']],[['none']],0.6961520314216614,0.20821748532591905,0.792027194066749,1.0,0.0,4.84272997032641,0,1,1,96.90851913843954
724237,[['none']],[['none']],0.6627232432365417,0.19092859331903156,0.8100644369438478,1.0,0.0,4.574638844301766,0,1,1,96.90845367372656
645567,[['none']],[['none']],0.6375643014907837,0.1788693234476367,0.8213844252163165,1.0,0.0,4.6977547495682215,0,1,1,96.9082842019003
587219,[['Center']],[['Center']],0.9999700784683228,0.3600770218228498,0.6401284109149278,1.0,0.0,5.641711229946524,0,1,1,96.90812873634002
592444,[['Edge-Loc']],[['Edge-Loc']],0.9923532605171204,0.35622593068035946,0.6439807383627608,1.0,0.0,5.378378378378378,0,1,1,96.90792216801181
642703,[['Edge-Loc']],[['Loc']],0.6607153415679932,0.19029966017917826,0.8099505562422744,1.0,0.0,4.724025974025974,0,1,1,96.90755282574034
590976,[['Center']],[['Center']],0.999639630317688,0.3597560975609756,0.6404494382022472,1.0,0.0,5.636039250669046,0,1,1,96.90735877484266
3946,[['none']],[['none']],0.6426509022712708,0.18103181958603645,0.819221260815822,1.0,0.0,4.6689419795221845,0,1,1,96.9063974054762
722620,[['none']],[['Edge-Loc']],0.3826407492160797,0.2381244253754214,0.5125038355323719,1.0,0.0,4.815958815958816,0,1,1,96.90579876118079
747750,[['none']],[['Scratch']],0.6733058094978333,0.19591576260370133,0.8045977011494253,1.0,0.0,4.7752442996742674,0,1,1,96.9051685157477
695906,[['none']],[['Edge-Loc']],0.5140150189399719,0.11643192488262911,0.8838447088290544,1.0,0.0,3.9623655913978495,0,1,1,96.90508896530943
756252,[['none']],[['Center']],0.530103862285614,0.12412252712188895,0.8764367816091954,1.0,0.0,4.267352185089974,0,1,1,96.90438664700744
739372,[['none']],[['Random']],0.798086941242218,0.2728102189781022,0.7276323797930615,0.9843924191750278,0.01560758082497213,3.4136008918617615,0,0,1,96.9042703135765
756020,[['none']],[['Edge-Loc']],0.6757710576057434,0.19687300574345884,0.803639846743295,1.0,0.0,4.742301458670989,0,1,1,96.90380233213493
640696,[['none']],[['none']],0.680210530757904,0.19925857275254866,0.8009888751545118,1.0,0.0,4.626356589147287,0,1,1,96.90363774379156
452,[['none']],[['none']],0.680210530757904,0.19925857275254866,0.8009888751545118,1.0,0.0,4.626356589147287,0,1,1,96.90363774379156
642685,[['Edge-Loc']],[['Edge-Loc']],0.6329912543296814,0.17547111523015138,0.8247836835599506,1.0,0.0,4.788732394366197,0,1,1,96.90278399051621
