orig_idx,true_label,pred_label,conf,defect_ratio,edge_bias,cluster_score,isolated_ratio,mean_neighbors,random_like,blob_like,cluster_like,severity,sem_mandatory_random,sem_mandatory_blob,sem_mandatory_cluster,sem_reason,policy_top_percent
678069,[['none']],[['Scratch']],0.5374056100845337,0.14365152919369786,0.8566131025957973,1.0,0.0,4.486021505376344,0,1,1,96.98097277310511,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
749099,[['Edge-Loc']],[['Edge-Loc']],0.8866311311721802,0.3181238034460753,0.6823116219667944,1.0,0.0,5.191574724172518,0,1,1,96.98091291812855,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
641310,[['none']],[['none']],0.6215932965278625,0.18566573988260734,0.8145859085290482,1.0,0.0,4.4891846921797,0,1,1,96.98054104517831,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
3090,[['none']],[['none']],0.6215932965278625,0.18566573988260734,0.8145859085290482,1.0,0.0,4.4891846921797,0,1,1,96.98054104517831,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
724154,[['Loc']],[['none']],0.6548556089401245,0.20165491878639288,0.7993249463025468,1.0,0.0,4.613981762917933,0,1,1,96.98007811555257,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
748838,[['none']],[['Scratch']],0.5767106413841248,0.16273133375877472,0.8378033205619413,1.0,0.0,4.364705882352941,0,1,1,96.97918404129061,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
589615,[['Center']],[['Center']],0.9985456466674805,0.3738767650834403,0.6263242375601926,1.0,0.0,5.8111587982832615,0,1,1,96.97907620795789,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
5981,[['none']],[['none']],0.6160549521446228,0.18257645968489342,0.8176761433868974,1.0,0.0,4.541455160744501,0,1,1,96.97899762513877,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
642404,[['none']],[['none']],0.6160549521446228,0.18257645968489342,0.8176761433868974,1.0,0.0,4.541455160744501,0,1,1,96.97899762513877,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
159761,[['Center']],[['Center']],0.9999455213546753,0.3745186136071887,0.6256821829855538,1.0,0.0,5.874892887746358,0,1,1,96.9787946768467,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
4539,[['none']],[['none']],0.6070831418037415,0.17794253938832252,0.8223114956736712,1.0,0.0,4.590277777777778,0,1,1,96.97828728641854,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
41935,[['Edge-Loc']],[['Edge-Loc']],0.8756871223449707,0.31225930680359437,0.6879614767255217,1.0,0.0,5.091469681397739,0,1,1,96.978238157781,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
591924,[['Center']],[['Center']],0.9997588992118835,0.3741976893453145,0.6260032102728732,1.0,0.0,5.607204116638079,0,1,1,96.97769458423132,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
642370,[['none']],[['Scratch']],0.5643944144248962,0.156317578004325,0.8439431396786156,1.0,0.0,4.355731225296442,0,1,1,96.97695460718528,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
589782,[['Center']],[['Center']],0.9064553380012512,0.32734274711168165,0.6728731942215088,1.0,0.0,5.201960784313726,0,1,1,96.97676656818896,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
19070,[['Random']],[['Random']],0.996547281742096,0.6413540713632205,0.0,1.0,0.0,5.825962910128388,0,1,1,96.97589067060338,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
86153,[['Edge-Loc']],[['Edge-Loc']],0.8710728287696838,0.30937098844672656,0.6908507223113964,1.0,0.0,5.288381742738589,0,1,1,96.97543035701736,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
640656,[['none']],[['none']],0.5953447222709656,0.17145505097312327,0.8288009888751545,1.0,0.0,4.425225225225225,0,1,1,96.97530386732187,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
1114,[['none']],[['none']],0.5953447222709656,0.17145505097312327,0.8288009888751545,1.0,0.0,4.425225225225225,0,1,1,96.97530386732187,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
695862,[['none']],[['Edge-Loc']],0.516051173210144,0.13176838810641628,0.8685034439574202,1.0,0.0,4.019002375296912,0,1,1,96.97516814410643,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
722506,[['Center']],[['Center']],0.9992232322692871,0.37296965982224944,0.6277999386314821,1.0,0.0,5.694330320460148,0,1,1,96.97511281085299,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
640065,[['none']],[['none']],0.5487359166145325,0.14797652147049736,0.8522867737948084,1.0,0.0,4.4050104384133615,0,1,1,96.97448740321886,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
640108,[['none']],[['none']],0.6321272253990173,0.18968180413963545,0.8105686032138443,1.0,0.0,4.394136807817589,0,1,1,96.97448722092822,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
589143,[['Center']],[['Center']],0.9497945308685303,0.3485237483953787,0.651685393258427,1.0,0.0,5.324125230202578,0,1,1,96.97437753682236,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
696039,[['none']],[['none']],0.5215023756027222,0.13427230046948357,0.8659987476518471,1.0,0.0,4.037296037296037,0,1,1,96.97409219292577,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
677911,[['none']],[['none']],0.5361082553863525,0.1414890330552981,0.8587762669962917,1.0,0.0,4.545851528384279,0,1,1,96.97365392085786,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
642744,[['none']],[['none']],0.6279096007347107,0.1872103799814643,0.8130407911001236,1.0,0.0,4.65016501650165,0,1,1,96.97273414729382,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
721727,[['none']],[['none']],0.589970052242279,0.16763714373276126,0.8333844737649586,1.0,0.0,4.420475319926874,0,1,1,96.97261001623954,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
134718,[['Random']],[['Random']],0.9992862343788147,0.6416876574307305,0.0,1.0,0.0,5.979391560353288,0,1,1,96.97208660831261,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
256856,[['Loc']],[['Loc']],0.8469158411026001,0.5984227129337539,0.0,0.9994728518713759,0.0005271481286241434,6.819188191881919,0,1,1,96.97197683791158,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
745816,[['none']],[['none']],0.6097673177719116,0.17772814294830888,0.8227969348659003,1.0,0.0,4.473967684021544,0,1,1,96.97173781673068,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
3231,[['none']],[['none']],0.6383520364761353,0.19215322829780662,0.8080964153275649,1.0,0.0,4.556270096463023,0,1,1,96.97137997785423,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
524358,[['Center']],[['Center']],0.9998557567596436,0.37291399229781774,0.6272873194221509,1.0,0.0,5.716006884681583,0,1,1,96.97124746642916,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
588478,[['Center']],[['Center']],0.9999074935913086,0.37291399229781774,0.6272873194221509,1.0,0.0,5.564543889845095,0,1,1,96.97112210538688,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
639706,[['none']],[['none']],0.575555145740509,0.1606425702811245,0.8396168108776267,1.0,0.0,4.357692307692307,0,1,1,96.97087156557171,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
591453,[['Center']],[['Center']],0.9989771842956543,0.3722721437740693,0.6279293739967897,1.0,0.0,5.655172413793103,0,1,1,96.97026643878928,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
645244,[['none']],[['none']],0.6436362862586975,0.19431572443620637,0.8059332509270705,1.0,0.0,4.534181240063593,0,1,1,96.96905247408026,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
643481,[['none']],[['Edge-Loc']],0.521979033946991,0.1334569045412419,0.8668108776266996,1.0,0.0,4.537037037037037,0,1,1,96.96897445097954,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
3839,[['none']],[['none']],0.6405993103981018,0.1927710843373494,0.8074783683559951,1.0,0.0,4.733974358974359,0,1,1,96.96892738225287,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
641736,[['Edge-Loc']],[['none']],0.5514181852340698,0.14797652147049736,0.8522867737948084,1.0,0.0,4.5845511482254695,0,1,1,96.96798824271787,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
1339,[['none']],[['none']],0.6652541756629944,0.20481927710843373,0.7954264524103831,1.0,0.0,4.681749622926094,0,1,1,96.9675592972699,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
3485,[['none']],[['none']],0.5924174785614014,0.16836577077540932,0.8318912237330037,1.0,0.0,4.656880733944954,0,1,1,96.9674297047727,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
721951,[['none']],[['none']],0.5451958775520325,0.14403922770456634,0.8570113531758208,1.0,0.0,4.446808510638298,0,1,1,96.96684471267433,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
3094,[['none']],[['Loc']],0.7422263622283936,0.2431263515600865,0.7571075401730532,1.0,0.0,4.869123252858958,0,1,1,96.96664750097416,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
644501,[['Loc']],[['Edge-Loc']],0.7071788311004639,0.22551745443311708,0.7747218788627935,1.0,0.0,4.802739726027397,0,1,1,96.96625410841764,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
640853,[['Random']],[['Random']],0.9587241411209106,0.35125115848007415,0.6489493201483313,1.0,0.0,5.20844327176781,0,1,1,96.96592357246733,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
723814,[['none']],[['Edge-Loc']],0.5518282055854797,0.14710389212381245,0.8539429272783062,1.0,0.0,4.654166666666667,0,1,1,96.96561023081652,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
255752,[['Edge-Loc']],[['Near-full']],0.8961949348449707,0.6127831213155446,0.0,0.9974683544303797,0.002531645569620253,7.207088607594937,0,1,1,96.96524449574999,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
750106,[['none']],[['none']],0.6271375417709351,0.185,0.8155436957971981,1.0,0.0,4.609009009009009,0,1,1,96.96495034718583,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
588578,[['Edge-Loc']],[['Edge-Loc']],0.9428697228431702,0.3430680359435173,0.6571428571428571,1.0,0.0,5.442469597754911,0,1,1,96.96471891400195,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
591434,[['Center']],[['Center']],0.9989995360374451,0.37098844672657255,0.6292134831460674,1.0,0.0,5.662629757785467,0,1,1,96.9639844414469,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
747805,[['none']],[['none']],0.5518056750297546,0.14709636247606891,0.853448275862069,1.0,0.0,4.542299349240781,0,1,1,96.96379925149176,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
641916,[['none']],[['Edge-Loc']],0.6235918998718262,0.1831943157244362,0.8170580964153276,1.0,0.0,4.630691399662732,0,1,1,96.9637296424084,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
679048,[['none']],[['Scratch']],0.5266518592834473,0.13469261662032747,0.8655747836835599,1.0,0.0,4.440366972477064,0,1,1,96.96363035383672,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
19230,[['Random']],[['Random']],0.9932155609130859,0.6389143031412016,0.0,1.0,0.0,5.758472553699284,0,1,1,96.96326602997414,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
755326,[['Loc']],[['Loc']],0.9851896166801453,0.3637523931078494,0.6366538952745849,1.0,0.0,6.036842105263158,0,1,1,96.96312051112281,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
629465,[['Center']],[['Center']],0.998204231262207,0.3703465982028241,0.6298555377207062,1.0,0.0,5.558058925476603,0,1,1,96.96279874743368,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
755262,[['none']],[['none']],0.49170100688934326,0.11678366305041481,0.8837803320561941,1.0,0.0,4.420765027322404,0,1,1,96.96260470742892,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
724985,[['none']],[['none']],0.5917209386825562,0.16641127796506283,0.8346118441239644,1.0,0.0,4.486187845303867,0,1,1,96.9624200002588,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
712644,[['Random']],[['Random']],0.9073899984359741,0.6142765685019206,0.0,1.0,0.0,6.593017196456488,0,1,1,96.96227830220546,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
19418,[['Random']],[['Random']],0.9980664849281311,0.640134187252211,0.0,1.0,0.0,5.721772272510719,0,1,1,96.96185342678469,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
161208,[['Center']],[['Center']],0.9999586343765259,0.37098844672657255,0.6292134831460674,1.0,0.0,5.806228373702422,0,1,1,96.96165407755826,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
1425,[['none']],[['none']],0.5719610452651978,0.15693543404386778,0.8433250927070457,1.0,0.0,4.307086614173229,0,1,1,96.96160414877109,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
5288,[['none']],[['none']],0.5340480208396912,0.1377818968180414,0.8624845488257108,1.0,0.0,4.448430493273543,0,1,1,96.96066776126615,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
2217,[['none']],[['none']],0.6458625197410583,0.1936978683966636,0.8065512978986403,1.0,0.0,4.532695374800638,0,1,1,96.96064715509075,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
644363,[['none']],[['none']],0.6458625197410583,0.1936978683966636,0.8065512978986403,1.0,0.0,4.532695374800638,0,1,1,96.96064715509075,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
5866,[['none']],[['none']],0.5964620113372803,0.1689836268149521,0.8312731767614339,1.0,0.0,4.650822669104205,0,1,1,96.96060698956349,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
750904,[['none']],[['none']],0.5293618440628052,0.13540983606557377,0.8648737290915054,1.0,0.0,4.673123486682809,0,1,1,96.96058930789613,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
527432,[['Center']],[['Center']],0.9222463369369507,0.3318356867779204,0.6683788121990369,1.0,0.0,5.3152804642166345,0,1,1,96.96025765187328,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
755332,[['Loc']],[['Loc']],0.8933056592941284,0.3171665603063178,0.6832694763729246,1.0,0.0,6.396378269617706,0,1,1,96.96009892759012,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
643193,[['none']],[['none']],0.5423563718795776,0.1417979610750695,0.8584672435105067,1.0,0.0,4.348583877995643,0,1,1,96.95999153404172,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
5732,[['none']],[['none']],0.5423563718795776,0.1417979610750695,0.8584672435105067,1.0,0.0,4.348583877995643,0,1,1,96.95999153404172,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
645704,[['none']],[['Scratch']],0.5077720880508423,0.12449799196787148,0.8757725587144622,1.0,0.0,4.367245657568239,0,1,1,96.95997296502834,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
4189,[['none']],[['Scratch']],0.5077720880508423,0.12449799196787148,0.8757725587144622,1.0,0.0,4.367245657568239,0,1,1,96.95997296502834,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
586630,[['Center']],[['Center']],0.9989390969276428,0.37002567394094993,0.6301765650080257,1.0,0.0,5.581960104076322,0,1,1,96.95945219412275,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
747487,[['none']],[['none']],0.6441840529441833,0.19240587109125717,0.808109833971903,1.0,0.0,4.723051409618574,0,1,1,96.95941725791914,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
574320,[['Center']],[['Center']],0.9997591376304626,0.3703465982028241,0.6298555377207062,1.0,0.0,5.461005199306759,0,1,1,96.95901834579747,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
590125,[['Center']],[['Center']],0.9998194575309753,0.3703465982028241,0.6298555377207062,1.0,0.0,5.625649913344887,0,1,1,96.95887159688809,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
641201,[['Center']],[['Center']],0.9826710820198059,0.3617547111523015,0.638442521631644,1.0,0.0,5.880444064901793,0,1,1,96.95876758049113,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
4597,[['none']],[['Scratch']],0.5297959446907043,0.13500154464009886,0.865265760197775,1.0,0.0,4.320366132723112,0,1,1,96.95748734733735,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
646134,[['none']],[['Scratch']],0.5297959446907043,0.13500154464009886,0.865265760197775,1.0,0.0,4.320366132723112,0,1,1,96.95748734733735,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
588455,[['Center']],[['Center']],0.999908447265625,0.37002567394094993,0.6301765650080257,1.0,0.0,5.561144839549002,0,1,1,96.95709339480516,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
721999,[['none']],[['Edge-Loc']],0.5695998668670654,0.15415262028807847,0.8468855477140227,1.0,0.0,4.540755467196819,0,1,1,96.95664633871608,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
86316,[['Center']],[['Center']],0.9997795224189758,0.36970474967907574,0.6304975922953451,1.0,0.0,5.776041666666667,0,1,1,96.95584489186533,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
590536,[['Center']],[['Center']],0.9999544620513916,0.36970474967907574,0.6304975922953451,1.0,0.0,5.802083333333333,0,1,1,96.9554188273513,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
161158,[['Center']],[['Center']],0.9999585151672363,0.36970474967907574,0.6304975922953451,1.0,0.0,5.807291666666667,0,1,1,96.95540895530313,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
19273,[['Random']],[['Random']],0.9996517896652222,0.6398292162244587,0.0,1.0,0.0,5.663489037178265,0,1,1,96.95539913944744,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
4036,[['none']],[['none']],0.4844113290309906,0.11183194315724436,0.888442521631644,1.0,0.0,4.419889502762431,0,1,1,96.95518914571052,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
3161,[['none']],[['none']],0.6027377843856812,0.1708371949335805,0.8294190358467244,1.0,0.0,4.466546112115732,0,1,1,96.95435279715777,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
641929,[['none']],[['none']],0.6027377843856812,0.1708371949335805,0.8294190358467244,1.0,0.0,4.466546112115732,0,1,1,96.95435279715777,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
158981,[['Center']],[['Center']],0.9998989105224609,0.36938382541720155,0.6308186195826646,1.0,0.0,5.845351867940921,0,1,1,96.95399084594683,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
630841,[['Center']],[['Center']],0.9853458404541016,0.362002567394095,0.6382022471910113,1.0,0.0,5.434397163120567,0,1,1,96.95348908646608,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
724116,[['none']],[['none']],0.6673576235771179,0.2022678516702421,0.7987112611230439,1.0,0.0,4.584848484848485,0,1,1,96.95270964722054,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
621,[['none']],[['Loc']],0.670135498046875,0.20420142106889094,0.7960444993819531,1.0,0.0,4.871406959152798,0,1,1,96.95268399091186,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
590101,[['Center']],[['Center']],0.9998183846473694,0.36906290115532736,0.6311396468699839,1.0,0.0,5.624347826086956,0,1,1,96.95262308039003,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
161163,[['Center']],[['Center']],0.9999133348464966,0.36906290115532736,0.6311396468699839,1.0,0.0,5.641739130434782,0,1,1,96.95239159236195,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
645997,[['none']],[['Scratch']],0.4924951493740082,0.1152301513747297,0.8850432632880099,1.0,0.0,4.423592493297587,0,1,1,96.95204776828389,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
3841,[['none']],[['Scratch']],0.4924951493740082,0.1152301513747297,0.8850432632880099,1.0,0.0,4.423592493297587,0,1,1,96.95204776828389,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
5316,[['none']],[['Center']],0.5444248914718628,0.14118010503552672,0.8590852904820766,1.0,0.0,4.512035010940919,0,1,1,96.95194568823065,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
722657,[['none']],[['Scratch']],0.5189193487167358,0.12779650628256206,0.8732740104326481,1.0,0.0,4.513189448441247,0,1,1,96.95181407539216,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
642191,[['none']],[['none']],0.5643854141235352,0.15106580166821132,0.8491965389369592,1.0,0.0,4.5030674846625764,0,1,1,96.95147329646852,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
3439,[['none']],[['none']],0.5643854141235352,0.15106580166821132,0.8491965389369592,1.0,0.0,4.5030674846625764,0,1,1,96.95147329646852,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
587203,[['Center']],[['Center']],0.999749481678009,0.36874197689345317,0.6314606741573034,1.0,0.0,5.90426457789382,0,1,1,96.95122635230308,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
755732,[['none']],[['none']],0.5303849577903748,0.13369495851946395,0.8668582375478927,1.0,0.0,4.448687350835322,0,1,1,96.95072949504448,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
678189,[['none']],[['none']],0.4794633388519287,0.10843373493975904,0.8918417799752781,1.0,0.0,4.131054131054131,0,1,1,96.95068717099949,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
6082,[['none']],[['none']],0.583483874797821,0.1603336422613531,0.8399258343634116,1.0,0.0,4.393063583815029,0,1,1,96.9500899869731,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
748972,[['none']],[['none']],0.7310483455657959,0.23388640714741543,0.766602809706258,1.0,0.0,4.886766712141883,0,1,1,96.94981101565385,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
65506,[['Edge-Loc']],[['Edge-Loc']],0.9152326583862305,0.3261345852895149,0.6740763932373199,1.0,0.0,5.412667946257198,0,1,1,96.94955402268121,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
2970,[['none']],[['Loc']],0.6430315971374512,0.18999073215940684,0.8102595797280594,1.0,0.0,4.790243902439024,0,1,1,96.94948655834396,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
3414,[['none']],[['none']],0.5713924765586853,0.15415508186592525,0.84610630407911,1.0,0.0,4.589178356713427,0,1,1,96.94944856354307,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
589344,[['Center']],[['Center']],0.9992521405220032,0.36810012836970474,0.6321027287319423,1.0,0.0,5.497820401046208,0,1,1,96.94930856632573,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
644532,[['none']],[['none']],0.564181923866272,0.15044794562866853,0.8498145859085291,1.0,0.0,4.6242299794661195,0,1,1,96.94895555119471,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
677995,[['none']],[['Scratch']],0.5723333358764648,0.15446400988569664,0.8457972805933252,1.0,0.0,4.492,0,1,1,96.94865984163808,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
643788,[['Loc']],[['Loc']],0.8244017958641052,0.2805066419524251,0.7197156983930779,1.0,0.0,5.176211453744493,0,1,1,96.94855823995066,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
645842,[['none']],[['none']],0.5175987482070923,0.12696941612604262,0.8733003708281829,1.0,0.0,4.413625304136253,0,1,1,96.9480693986853,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
644360,[['none']],[['none']],0.5423928499221802,0.13932653691689836,0.8609394313967862,1.0,0.0,4.47450110864745,0,1,1,96.94786042439209,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
745929,[['none']],[['Edge-Loc']],0.5640959143638611,0.1499680918953414,0.8505747126436781,1.0,0.0,4.527659574468085,0,1,1,96.9478489479673,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
641394,[['none']],[['none']],0.6079698204994202,0.17207290701266606,0.8281829419035847,1.0,0.0,4.495511669658887,0,1,1,96.94761768544899,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
678340,[['none']],[['Scratch']],0.5298267006874084,0.13283904850169911,0.8674289245982695,1.0,0.0,4.3534883720930235,0,1,1,96.94686936708199,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
738973,[['none']],[['Scratch']],0.39192891120910645,0.09397810218978102,0.9065733414485697,0.9676375404530745,0.032362459546925564,2.912621359223301,0,0,1,96.94667760250188,0,0,1,mandatory_cluster_like,0.05
724335,[['none']],[['Edge-Loc']],0.5982108116149902,0.16641127796506283,0.8346118441239644,1.0,0.0,4.65561694290976,0,1,1,96.94660818252564,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
696056,[['none']],[['none']],0.46193864941596985,0.09859154929577464,0.9016906700062617,1.0,0.0,4.126984126984127,0,1,1,96.94543875550794,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
574297,[['Center']],[['Center']],0.9996293783187866,0.36745827984595636,0.6327447833065811,1.0,0.0,5.451528384279476,0,1,1,96.94525302758551,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
3440,[['none']],[['none']],0.7732855081558228,0.25424776027185664,0.745982694684796,1.0,0.0,4.6366950182260025,0,1,1,96.94516485097053,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
640989,[['none']],[['none']],0.7732855081558228,0.25424776027185664,0.745982694684796,1.0,0.0,4.6366950182260025,0,1,1,96.94516485097053,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
6633,[['none']],[['none']],0.5743822455406189,0.15477293790546803,0.8454882571075402,1.0,0.0,4.395209580838324,0,1,1,96.94516418615757,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
645044,[['none']],[['none']],0.5743822455406189,0.15477293790546803,0.8454882571075402,1.0,0.0,4.395209580838324,0,1,1,96.94516418615757,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
724872,[['none']],[['Loc']],0.6343227028846741,0.18418633159669015,0.8168149739183799,1.0,0.0,4.765391014975042,0,1,1,96.94515562232023,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
722501,[['Center']],[['Center']],0.7188299894332886,0.22647870058228625,0.7744706965326787,1.0,0.0,4.887686062246279,0,1,1,96.94515461745324,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
588432,[['Center']],[['Center']],0.9999291896820068,0.36745827984595636,0.6327447833065811,1.0,0.0,5.556331877729257,0,1,1,96.9445202614291,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
645717,[['none']],[['none']],0.524206817150116,0.12944084028421377,0.8708281829419036,1.0,0.0,4.372315035799523,0,1,1,96.94399817838561,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
750966,[['none']],[['none']],0.43759989738464355,0.08588351431391905,0.9147184721764899,1.0,0.0,4.1915708812260535,0,1,1,96.94397791756745,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
750102,[['none']],[['none']],0.49739113450050354,0.11575139756658993,0.8848305363606449,1.0,0.0,4.3522727272727275,0,1,1,96.94376875759055,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
