lot_id,wafer_id,product_type,technology_node,etch_tool,litho_tool,deposition_tool,implant_tool,pressure,temperature,exposure_time,focus_offset,dose,implant_energy,tilt_angle,yield
LOT_0013,W015,CPU,14nm,ETCH_04,LITHO_03,DEP_01,IMP_01,144.8975328,66.57496415,1.48683461,0.024214876,9.97E+14,50.96415588,6.135408555,0.387374603
LOT_0013,W016,CPU,14nm,ETCH_04,LITHO_03,DEP_01,IMP_01,151.2987355,62.11657122,1.410200426,0.017083472,9.87E+14,51.02251279,6.314720479,0.482869487
LOT_0013,W017,CPU,14nm,ETCH_04,LITHO_03,DEP_01,IMP_01,144.9770528,64.11280997,1.417930994,0.025061118,1.00E+15,51.19929957,6.956457637,0.288890879
LOT_0013,W018,CPU,14nm,ETCH_04,LITHO_03,DEP_01,IMP_01,156.7192272,65.8573094,1.550988826,0.013156544,9.91E+14,48.93575529,7.281211865,0.270377228
LOT_0013,W019,CPU,14nm,ETCH_04,LITHO_03,DEP_01,IMP_01,149.7108603,71.1757635,1.515093669,0.023068388,9.97E+14,48.9965611,7.708205896,0.420094216
LOT_0013,W020,CPU,14nm,ETCH_04,LITHO_03,DEP_01,IMP_01,150.1064554,66.42854115,1.461276918,0.023068478,9.90E+14,49.54389515,7.210542495,0.276558936
LOT_0013,W021,CPU,14nm,ETCH_04,LITHO_03,DEP_01,IMP_01,149.9245904,65.41713887,1.573339128,0.027527789,9.89E+14,49.07086366,6.826614212,0.384418944
LOT_0013,W022,CPU,14nm,ETCH_04,LITHO_03,DEP_01,IMP_01,155.8059227,63.74038766,1.603688934,0.02106848,9.92E+14,51.54573314,8.102093084,0.280073659
LOT_0013,W023,CPU,14nm,ETCH_04,LITHO_03,DEP_01,IMP_01,152.0556469,68.53639413,1.432091254,0.022783683,9.96E+14,50.69091096,7.069514343,0.411446897
LOT_0013,W024,CPU,14nm,ETCH_04,LITHO_03,DEP_01,IMP_01,143.2291178,63.83105729,1.494228985,0.01708196,9.94E+14,49.65729345,6.017983921,0.254315662
LOT_0013,W025,CPU,14nm,ETCH_04,LITHO_03,DEP_01,IMP_01,139.9926414,64.25824216,1.47865979,0.023705306,1.01E+15,49.82832635,7.178830683,0.379787819
LOT_0014,W001,FPGA,14nm,ETCH_02,LITHO_04,DEP_02,IMP_03,146.1655164,67.37733593,1.585078304,0.02281842,1.01E+15,51.72755204,6.537890518,0.241756688
LOT_0014,W002,FPGA,14nm,ETCH_02,LITHO_04,DEP_02,IMP_03,155.0213537,67.5428988,1.566848454,0.022588732,9.99E+14,50.43948605,6.098124758,0.350567948
LOT_0014,W003,FPGA,14nm,ETCH_02,LITHO_04,DEP_02,IMP_03,155.3619262,64.77886042,1.42915318,0.014658276,9.95E+14,49.64154449,6.925049443,0.245201227
LOT_0014,W004,FPGA,14nm,ETCH_02,LITHO_04,DEP_02,IMP_03,148.0098639,64.9679096,1.476936647,0.011736033,9.94E+14,48.90159078,6.246737371,0.36308938
LOT_0014,W005,FPGA,14nm,ETCH_02,LITHO_04,DEP_02,IMP_03,149.679426,65.7591348,1.492374996,0.021270096,1.03E+15,50.9933345,7.149135552,0.416654297
LOT_0014,W006,FPGA,14nm,ETCH_02,LITHO_04,DEP_02,IMP_03,150.8371031,67.90628039,1.624921524,0.021859971,9.91E+14,50.10801412,7.478996971,0.254441932
LOT_0014,W007,FPGA,14nm,ETCH_02,LITHO_04,DEP_02,IMP_03,156.4917403,66.85114412,1.436565401,0.031932985,1.01E+15,50.20866348,6.651989919,0.402595715
LOT_0014,W008,FPGA,14nm,ETCH_02,LITHO_04,DEP_02,IMP_03,154.1967791,65.80368521,1.496253672,0.021156903,1.00E+15,49.66068881,7.009799808,0.231149068
LOT_0014,W009,FPGA,14nm,ETCH_02,LITHO_04,DEP_02,IMP_03,149.8553875,65.51624262,1.454804392,0.01400793,1.01E+15,51.56650913,6.79715581,0.47635083
LOT_0014,W010,FPGA,14nm,ETCH_02,LITHO_04,DEP_02,IMP_03,158.0605031,67.87058017,1.570100466,0.021485574,1.01E+15,49.97814325,7.737556182,0.247841461
LOT_0014,W011,FPGA,14nm,ETCH_02,LITHO_04,DEP_02,IMP_03,146.7448765,64.57086414,1.467404498,0.023224366,1.01E+15,49.49675634,5.573528248,0.41590447
LOT_0014,W012,FPGA,14nm,ETCH_02,LITHO_04,DEP_02,IMP_03,159.1408303,65.49140397,1.469608805,0.014173062,1.00E+15,50.91262032,6.970172844,0.432865393
LOT_0014,W013,FPGA,14nm,ETCH_02,LITHO_04,DEP_02,IMP_03,152.4936607,67.70187676,1.506808734,0.026525867,9.91E+14,48.37753467,5.935336474,0.227335148
LOT_0014,W014,FPGA,14nm,ETCH_02,LITHO_04,DEP_02,IMP_03,148.6879102,64.97927272,1.480319421,0.024912167,1.02E+15,48.90096078,6.57325226,0.389460192
LOT_0014,W015,FPGA,14nm,ETCH_02,LITHO_04,DEP_02,IMP_03,154.2334881,65.12976804,1.532585554,0.02257196,1.00E+15,49.8794918,6.957463413,0.323497055
LOT_0014,W016,FPGA,14nm,ETCH_02,LITHO_04,DEP_02,IMP_03,156.0133,66.98175351,1.466715327,0.024845082,9.91E+14,50.03047641,6.673524922,0.311304918
LOT_0014,W017,FPGA,14nm,ETCH_02,LITHO_04,DEP_02,IMP_03,146.9411085,64.56724181,1.538729025,0.02389557,9.89E+14,50.93610244,7.58176293,0.2115862
LOT_0014,W018,FPGA,14nm,ETCH_02,LITHO_04,DEP_02,IMP_03,151.0477304,68.6450836,1.571438008,0.030171548,9.99E+14,51.04839989,7.872291935,0.431966013
LOT_0014,W019,FPGA,14nm,ETCH_02,LITHO_04,DEP_02,IMP_03,153.7715781,65.09649912,1.414140543,0.015103172,9.96E+14,50.48422077,7.189974779,0.266439196
LOT_0014,W020,FPGA,14nm,ETCH_02,LITHO_04,DEP_02,IMP_03,145.0376886,64.49737069,1.453890555,0.018226909,9.92E+14,50.89423277,6.867727051,0.410486244
LOT_0014,W021,FPGA,14nm,ETCH_02,LITHO_04,DEP_02,IMP_03,161.0570088,71.44653217,1.51451304,0.01223362,9.98E+14,50.42604649,6.40548897,0.435355744
LOT_0014,W022,FPGA,14nm,ETCH_02,LITHO_04,DEP_02,IMP_03,152.5439422,66.61572809,1.486720368,0.026422252,1.01E+15,48.90108375,6.955727893,0.316208138
LOT_0014,W023,FPGA,14nm,ETCH_02,LITHO_04,DEP_02,IMP_03,153.8126401,63.09126658,1.3963047,0.014193787,9.86E+14,49.41437816,6.771798409,0.426032789
LOT_0014,W024,FPGA,14nm,ETCH_02,LITHO_04,DEP_02,IMP_03,149.7819655,70.48407327,1.591694827,0.018660388,1.00E+15,48.50445846,6.913577163,0.315409457
LOT_0014,W025,FPGA,14nm,ETCH_02,LITHO_04,DEP_02,IMP_03,152.0953752,66.25869411,1.484986764,0.016493737,1.00E+15,49.69244326,7.050655142,0.243753776
LOT_0015,W001,ASIC,10nm,ETCH_03,LITHO_02,DEP_01,IMP_03,160.4677357,66.50281478,1.485365727,0.019909198,1.00E+15,51.93335975,6.994242456,0.451044373
LOT_0015,W002,ASIC,10nm,ETCH_03,LITHO_02,DEP_01,IMP_03,147.8366442,65.09000122,1.456931847,0.027226957,1.02E+15,50.21024622,7.772618856,0.558749219
LOT_0015,W003,ASIC,10nm,ETCH_03,LITHO_02,DEP_01,IMP_03,149.3060485,64.75957596,1.443717252,0.022793543,9.95E+14,50.42243497,6.816398033,0.529446052
LOT_0015,W004,ASIC,10nm,ETCH_03,LITHO_02,DEP_01,IMP_03,149.8467537,67.81269682,1.539840242,0.032525115,1.01E+15,50.23065793,7.151802136,0.603019618
LOT_0015,W005,ASIC,10nm,ETCH_03,LITHO_02,DEP_01,IMP_03,151.9516779,67.95792795,1.52403043,0.030232816,1.01E+15,49.57101928,7.649993686,0.714250926
LOT_0015,W006,ASIC,10nm,ETCH_03,LITHO_02,DEP_01,IMP_03,147.8709987,63.69678669,1.579895293,0.019763114,1.01E+15,49.40855618,7.077172116,0.628567787
LOT_0015,W007,ASIC,10nm,ETCH_03,LITHO_02,DEP_01,IMP_03,151.6125285,66.08313976,1.541320166,0.017669839,1.00E+15,51.34917905,7.160498782,0.555641012
LOT_0015,W008,ASIC,10nm,ETCH_03,LITHO_02,DEP_01,IMP_03,149.501823,66.07754125,1.54976452,0.020108899,9.97E+14,51.12282549,6.750524438,0.98248934
LOT_0015,W009,ASIC,10nm,ETCH_03,LITHO_02,DEP_01,IMP_03,155.8846585,69.41583012,1.567672682,0.029732858,1.01E+15,50.87281708,6.845466882,0.608734948
LOT_0015,W010,ASIC,10nm,ETCH_03,LITHO_02,DEP_01,IMP_03,150.3395763,66.83613633,1.58108238,0.031170705,1.01E+15,49.49278445,7.801105694,0.764924752
LOT_0015,W011,ASIC,10nm,ETCH_03,LITHO_02,DEP_01,IMP_03,149.9305253,67.12159449,1.423883284,0.026989876,9.88E+14,48.72845148,7.483897235,0.605283599
LOT_0015,W012,ASIC,10nm,ETCH_03,LITHO_02,DEP_01,IMP_03,154.4285792,69.41742777,1.422335837,0.026329744,1.01E+15,50.61178705,7.671011375,0.847668189
LOT_0015,W013,ASIC,10nm,ETCH_03,LITHO_02,DEP_01,IMP_03,158.2173456,64.64124935,1.467405571,0.0214552,1.01E+15,50.05305931,6.76156177,0.275501517
LOT_0015,W014,ASIC,10nm,ETCH_03,LITHO_02,DEP_01,IMP_03,145.7099004,67.95827665,1.497803743,0.028437268,9.81E+14,47.98699937,6.54139866,0.419436075
LOT_0015,W015,ASIC,10nm,ETCH_03,LITHO_02,DEP_01,IMP_03,147.7927524,65.2443203,1.497769673,0.029710901,1.01E+15,50.19344857,6.962827335,0.678819968
LOT_0015,W016,ASIC,10nm,ETCH_03,LITHO_02,DEP_01,IMP_03,143.7404091,65.72213636,1.474926529,0.023026852,1.01E+15,50.30262763,7.350769229,0.622630431
LOT_0015,W017,ASIC,10nm,ETCH_03,LITHO_02,DEP_01,IMP_03,151.7136479,67.29613385,1.433025532,0.019288068,1.00E+15,51.08522226,6.758170681,0.429632196
LOT_0015,W018,ASIC,10nm,ETCH_03,LITHO_02,DEP_01,IMP_03,149.163181,67.47334031,1.510079006,0.023494297,1.02E+15,49.55659033,6.712704985,0.513261362
LOT_0015,W019,ASIC,10nm,ETCH_03,LITHO_02,DEP_01,IMP_03,147.7807306,62.7126548,1.507841151,0.024406152,9.96E+14,52.36741436,6.35452889,0.674429903
LOT_0015,W020,ASIC,10nm,ETCH_03,LITHO_02,DEP_01,IMP_03,146.3957642,66.18253005,1.435760192,0.02292381,1.01E+15,49.80582026,7.323334373,0.668885112
LOT_0015,W021,ASIC,10nm,ETCH_03,LITHO_02,DEP_01,IMP_03,148.7840833,67.59790614,1.468548107,0.022411725,9.93E+14,50.33627789,7.528362456,0.944074112
LOT_0015,W022,ASIC,10nm,ETCH_03,LITHO_02,DEP_01,IMP_03,156.168187,66.53849081,1.483755259,0.022667192,1.00E+15,52.42619281,6.859536688,0.484350433
LOT_0015,W023,ASIC,10nm,ETCH_03,LITHO_02,DEP_01,IMP_03,151.8042799,68.69942084,1.447175146,0.028376108,9.94E+14,47.04575106,6.687041991,0.842456104
LOT_0015,W024,ASIC,10nm,ETCH_03,LITHO_02,DEP_01,IMP_03,151.3296738,64.05307851,1.59896432,0.023365993,9.93E+14,49.90633768,6.774768425,0.583848004
LOT_0015,W025,ASIC,10nm,ETCH_03,LITHO_02,DEP_01,IMP_03,151.4116635,65.28906589,1.512247855,0.025373167,9.95E+14,48.62436591,8.471524168,0.645275424
LOT_0016,W001,FPGA,28nm,ETCH_03,LITHO_04,DEP_03,IMP_02,150.4382665,65.29739907,1.462814196,0.026570729,1.01E+15,49.04545069,5.968494094,0.411639478
LOT_0016,W002,FPGA,28nm,ETCH_03,LITHO_04,DEP_03,IMP_02,155.8182317,68.61913115,1.472235975,0.029190063,9.95E+14,48.71413598,7.104426771,0.392305827
LOT_0016,W003,FPGA,28nm,ETCH_03,LITHO_04,DEP_03,IMP_02,156.7292559,65.81570687,1.52658328,0.026282999,9.97E+14,51.96754075,7.60329371,0.266094018
LOT_0016,W004,FPGA,28nm,ETCH_03,LITHO_04,DEP_03,IMP_02,151.5795657,64.95561522,1.583280161,0.0221225,1.00E+15,51.05221116,6.886528767,0.251676584
LOT_0016,W005,FPGA,28nm,ETCH_03,LITHO_04,DEP_03,IMP_02,155.0681752,62.96680256,1.456749518,0.021413267,9.88E+14,50.16238319,7.015073199,0.384933479
LOT_0016,W006,FPGA,28nm,ETCH_03,LITHO_04,DEP_03,IMP_02,156.4410207,62.93874865,1.575136716,0.027881143,1.00E+15,49.54197482,6.46832275,0.464572566
LOT_0016,W007,FPGA,28nm,ETCH_03,LITHO_04,DEP_03,IMP_02,147.6655924,68.86312627,1.473030095,0.014497551,9.93E+14,49.70571939,6.298902007,0.304447113
LOT_0016,W008,FPGA,28nm,ETCH_03,LITHO_04,DEP_03,IMP_02,150.7336793,66.04901315,1.514775585,0.021206021,1.00E+15,51.22885655,7.125314116,0.358663206
LOT_0016,W009,FPGA,28nm,ETCH_03,LITHO_04,DEP_03,IMP_02,155.2875191,66.32320017,1.504362072,0.016532846,9.91E+14,50.65008891,6.961571905,0.342106124
LOT_0016,W010,FPGA,28nm,ETCH_03,LITHO_04,DEP_03,IMP_02,151.2632981,61.74200792,1.533502484,0.028926999,9.92E+14,49.9268927,7.507968612,0.297858338
LOT_0016,W011,FPGA,28nm,ETCH_03,LITHO_04,DEP_03,IMP_02,142.2539711,65.7354955,1.498350485,0.021413185,1.01E+15,50.04652847,7.154426324,0.371591948
LOT_0016,W012,FPGA,28nm,ETCH_03,LITHO_04,DEP_03,IMP_02,151.4320338,63.43463206,1.443570466,0.02886222,9.88E+14,49.64159642,7.588266627,0.318220646
LOT_0016,W013,FPGA,28nm,ETCH_03,LITHO_04,DEP_03,IMP_02,151.212957,66.39132704,1.469456611,0.026529366,9.85E+14,50.56194062,6.983986215,0.25810139
LOT_0016,W014,FPGA,28nm,ETCH_03,LITHO_04,DEP_03,IMP_02,151.9900667,69.39388829,1.466958288,0.016135054,9.95E+14,49.87112262,7.242679954,0.296949596
LOT_0016,W015,FPGA,28nm,ETCH_03,LITHO_04,DEP_03,IMP_02,150.8962681,64.59108597,1.554871492,0.02734719,9.95E+14,49.09421062,6.666685692,0.298051266
LOT_0016,W016,FPGA,28nm,ETCH_03,LITHO_04,DEP_03,IMP_02,148.2330026,68.43065333,1.53521681,0.0332602,9.82E+14,51.43557099,5.965812142,0.403829453
LOT_0016,W017,FPGA,28nm,ETCH_03,LITHO_04,DEP_03,IMP_02,142.2356279,64.13832817,1.487881169,0.029745685,1.01E+15,51.67196296,7.314299747,0.351321557
LOT_0016,W018,FPGA,28nm,ETCH_03,LITHO_04,DEP_03,IMP_02,151.0500932,64.82299877,1.462875661,0.022927312,9.92E+14,50.53278321,6.8924431,0.358230387
LOT_0016,W019,FPGA,28nm,ETCH_03,LITHO_04,DEP_03,IMP_02,156.019829,68.1176408,1.580392717,0.028512665,9.98E+14,50.65186485,7.273165853,0.241882826
LOT_0016,W020,FPGA,28nm,ETCH_03,LITHO_04,DEP_03,IMP_02,154.1661527,69.09829964,1.533377404,0.020429674,1.01E+15,49.82795864,7.082620025,0.268158301
LOT_0016,W021,FPGA,28nm,ETCH_03,LITHO_04,DEP_03,IMP_02,152.5546651,63.53710604,1.482766936,0.024061825,9.89E+14,50.12949365,7.899532117,0.40186879
LOT_0016,W022,FPGA,28nm,ETCH_03,LITHO_04,DEP_03,IMP_02,148.8756946,66.60810333,1.506277429,0.019219707,1.01E+15,51.31422658,6.487017591,0.288802145
LOT_0016,W023,FPGA,28nm,ETCH_03,LITHO_04,DEP_03,IMP_02,156.6046144,64.67698006,1.517125949,0.025483742,1.01E+15,49.7037508,6.122322715,0.242447004
LOT_0016,W024,FPGA,28nm,ETCH_03,LITHO_04,DEP_03,IMP_02,158.4679327,63.81902272,1.484008686,0.02472155,1.00E+15,49.20402963,6.919720195,0.459150941
LOT_0016,W025,FPGA,28nm,ETCH_03,LITHO_04,DEP_03,IMP_02,149.8861253,67.50559459,1.552424244,0.019070948,1.01E+15,49.46202512,7.254156478,0.441225637
LOT_0017,W001,Memory,10nm,ETCH_02,LITHO_04,DEP_01,IMP_01,151.1913808,66.67421227,1.477606118,0.028290715,1.00E+15,49.10845651,6.674671689,0.641577676
LOT_0017,W002,Memory,10nm,ETCH_02,LITHO_04,DEP_01,IMP_01,155.9475152,61.12231934,1.448531866,0.032875687,1.01E+15,49.20713639,7.587094083,0.374656699
LOT_0017,W003,Memory,10nm,ETCH_02,LITHO_04,DEP_01,IMP_01,154.9952207,64.15984562,1.48806237,0.031427911,9.83E+14,51.17066163,7.292262026,0.500962326
LOT_0017,W004,Memory,10nm,ETCH_02,LITHO_04,DEP_01,IMP_01,152.3401118,67.95021564,1.471780595,0.018682984,1.01E+15,52.40612236,7.343354602,0.486024145
LOT_0017,W005,Memory,10nm,ETCH_02,LITHO_04,DEP_01,IMP_01,155.3384505,69.42121183,1.558555099,0.018717173,1.00E+15,49.09378467,7.156861591,0.687562663
LOT_0017,W006,Memory,10nm,ETCH_02,LITHO_04,DEP_01,IMP_01,139.5033883,64.44266153,1.507451985,0.032660819,9.95E+14,49.50768121,6.789262581,0.480722247
LOT_0017,W007,Memory,10nm,ETCH_02,LITHO_04,DEP_01,IMP_01,146.0510993,69.50407873,1.604970376,0.024793759,1.02E+15,49.36954155,6.609928059,0.472561021
LOT_0017,W008,Memory,10nm,ETCH_02,LITHO_04,DEP_01,IMP_01,153.9173656,66.88960491,1.563192692,0.019950229,9.95E+14,50.13281753,6.633549596,0.934160911
LOT_0017,W009,Memory,10nm,ETCH_02,LITHO_04,DEP_01,IMP_01,152.8785675,70.07792106,1.545401133,0.021462802,1.02E+15,51.65291305,6.983487368,0.757309466
LOT_0017,W010,Memory,10nm,ETCH_02,LITHO_04,DEP_01,IMP_01,148.9930436,64.90559398,1.427929891,0.022793206,9.95E+14,51.23487902,8.170148249,0.519264487
LOT_0017,W011,Memory,10nm,ETCH_02,LITHO_04,DEP_01,IMP_01,153.4145593,65.97016744,1.575097648,0.032056784,9.86E+14,48.44696472,6.95810845,0.299514044
LOT_0017,W012,Memory,10nm,ETCH_02,LITHO_04,DEP_01,IMP_01,150.3431424,65.00899096,1.454581095,0.022617599,9.92E+14,50.06116257,6.827592435,0.640642025
LOT_0017,W013,Memory,10nm,ETCH_02,LITHO_04,DEP_01,IMP_01,151.187505,68.69502382,1.533734749,0.021908175,1.01E+15,49.91730225,7.179527547,0.349482453
LOT_0017,W014,Memory,10nm,ETCH_02,LITHO_04,DEP_01,IMP_01,156.3021047,66.50527973,1.50157135,0.024127061,1.01E+15,49.42974681,7.612194643,0.492549606
LOT_0017,W015,Memory,10nm,ETCH_02,LITHO_04,DEP_01,IMP_01,157.0938299,69.01354904,1.520739223,0.020183018,9.98E+14,49.1111403,6.492917891,0.419796149
LOT_0017,W016,Memory,10nm,ETCH_02,LITHO_04,DEP_01,IMP_01,151.987385,67.14906282,1.523407599,0.026286189,9.82E+14,49.78604457,8.315307505,0.878231395
LOT_0017,W017,Memory,10nm,ETCH_02,LITHO_04,DEP_01,IMP_01,161.3232091,67.32751117,1.472060021,0.027336261,9.96E+14,50.92625749,7.091049123,0.658203828
LOT_0017,W018,Memory,10nm,ETCH_02,LITHO_04,DEP_01,IMP_01,149.6734224,67.44050956,1.487192078,0.031376867,1.01E+15,50.30836431,6.781716974,0.526243896
LOT_0017,W019,Memory,10nm,ETCH_02,LITHO_04,DEP_01,IMP_01,146.3686892,67.91481711,1.531610816,0.028411694,1.00E+15,49.92916315,7.053849725,0.444998504
LOT_0017,W020,Memory,10nm,ETCH_02,LITHO_04,DEP_01,IMP_01,149.1857228,65.81034279,1.476343925,0.021443467,9.93E+14,49.52564811,7.370904371,0.527598195
LOT_0017,W021,Memory,10nm,ETCH_02,LITHO_04,DEP_01,IMP_01,157.8347832,67.88924915,1.522471676,0.029605129,1.01E+15,49.75342895,7.00319077,0.477921056
LOT_0017,W022,Memory,10nm,ETCH_02,LITHO_04,DEP_01,IMP_01,144.8216052,66.2617289,1.492487399,0.024796935,9.89E+14,50.02424024,6.054946764,0.520297888
LOT_0017,W023,Memory,10nm,ETCH_02,LITHO_04,DEP_01,IMP_01,152.5683107,62.36835515,1.490228258,0.029182421,1.01E+15,48.52334278,6.733928055,0.643140535
LOT_0017,W024,Memory,10nm,ETCH_02,LITHO_04,DEP_01,IMP_01,162.2100007,67.02278171,1.469600335,0.023180442,1.02E+15,49.21724299,6.94179755,0.350183675
LOT_0017,W025,Memory,10nm,ETCH_02,LITHO_04,DEP_01,IMP_01,153.6942802,68.46299773,1.539904552,0.017879162,1.03E+15,49.09734564,7.121035335,0.754639092
LOT_0018,W001,CPU,10nm,ETCH_02,LITHO_04,DEP_03,IMP_01,161.0916141,68.11291049,1.451542463,0.026121273,1.01E+15,50.46136352,6.942583787,0.434715808
LOT_0018,W002,CPU,10nm,ETCH_02,LITHO_04,DEP_03,IMP_01,146.8488687,63.12010746,1.516618842,0.024117887,9.94E+14,48.49277418,7.214380629,0.487626556
LOT_0018,W003,CPU,10nm,ETCH_02,LITHO_04,DEP_03,IMP_01,156.4460007,64.78473664,1.518688744,0.028793594,9.88E+14,50.41248446,6.199687078,0.753500953
LOT_0018,W004,CPU,10nm,ETCH_02,LITHO_04,DEP_03,IMP_01,146.2089344,70.36025993,1.518517013,0.023053731,9.97E+14,51.57414679,6.581309605,0.547271251
LOT_0018,W005,CPU,10nm,ETCH_02,LITHO_04,DEP_03,IMP_01,141.9717725,70.42198381,1.442179418,0.038706705,9.94E+14,48.98278814,6.6915837,0.460851996
LOT_0018,W006,CPU,10nm,ETCH_02,LITHO_04,DEP_03,IMP_01,153.106058,65.82630957,1.537050848,0.024559249,1.01E+15,49.97587089,6.602172433,0.350168635
LOT_0018,W007,CPU,10nm,ETCH_02,LITHO_04,DEP_03,IMP_01,154.8483389,66.83927744,1.538931368,0.020388725,9.84E+14,50.67575188,6.330123873,0.444665801
LOT_0018,W008,CPU,10nm,ETCH_02,LITHO_04,DEP_03,IMP_01,161.1877566,65.78323456,1.470274815,0.028390703,9.87E+14,52.21432994,6.839123648,0.563173615
LOT_0018,W009,CPU,10nm,ETCH_02,LITHO_04,DEP_03,IMP_01,152.999403,67.19295734,1.581555755,0.022334985,9.97E+14,51.78675545,5.9029548,0.416891973
LOT_0018,W010,CPU,10nm,ETCH_02,LITHO_04,DEP_03,IMP_01,156.4231148,67.57565908,1.523981266,0.023838494,1.01E+15,49.36572528,6.88319652,0.364727631
LOT_0018,W011,CPU,10nm,ETCH_02,LITHO_04,DEP_03,IMP_01,152.2167273,66.08819412,1.563954193,0.023047479,1.01E+15,50.31981163,7.420803602,0.591397133
LOT_0018,W012,CPU,10nm,ETCH_02,LITHO_04,DEP_03,IMP_01,159.3942172,66.22984552,1.484416206,0.019354962,1.00E+15,50.94293862,6.823773134,0.372209214
LOT_0018,W013,CPU,10nm,ETCH_02,LITHO_04,DEP_03,IMP_01,150.1639731,68.88556876,1.588322862,0.028403406,9.92E+14,50.12936767,6.845503116,0.46433704
LOT_0018,W014,CPU,10nm,ETCH_02,LITHO_04,DEP_03,IMP_01,156.2843736,70.82809706,1.392928456,0.022501996,1.00E+15,51.93586103,6.951999669,0.961157314
LOT_0018,W015,CPU,10nm,ETCH_02,LITHO_04,DEP_03,IMP_01,159.1141572,70.32607147,1.462971811,0.01352823,1.02E+15,50.57629965,6.945546752,0.779844156
LOT_0018,W016,CPU,10nm,ETCH_02,LITHO_04,DEP_03,IMP_01,158.3046609,68.39380905,1.46577798,0.019361007,9.88E+14,48.88767253,7.637341925,0.460149785
LOT_0018,W017,CPU,10nm,ETCH_02,LITHO_04,DEP_03,IMP_01,144.5659439,72.88331739,1.539697327,0.024518464,9.96E+14,50.8985495,6.380592491,0.536509409
LOT_0018,W018,CPU,10nm,ETCH_02,LITHO_04,DEP_03,IMP_01,157.7981539,65.13596101,1.46566338,0.027924832,1.01E+15,49.93255344,6.828847578,0.440572532
LOT_0018,W019,CPU,10nm,ETCH_02,LITHO_04,DEP_03,IMP_01,154.242489,68.04175251,1.518148465,0.029885411,1.01E+15,50.08673076,6.819258897,0.585757195
LOT_0018,W020,CPU,10nm,ETCH_02,LITHO_04,DEP_03,IMP_01,147.5976976,70.2840498,1.470613102,0.018783996,1.00E+15,50.20479788,7.707420331,0.418926041
LOT_0018,W021,CPU,10nm,ETCH_02,LITHO_04,DEP_03,IMP_01,158.3090324,68.74196387,1.505900798,0.015502142,9.99E+14,50.72733028,6.922409684,0.671070315
LOT_0018,W022,CPU,10nm,ETCH_02,LITHO_04,DEP_03,IMP_01,157.9242129,71.20249389,1.465309779,0.025503428,1.01E+15,50.88106219,7.309541585,0.639126525
LOT_0018,W023,CPU,10nm,ETCH_02,LITHO_04,DEP_03,IMP_01,162.787386,63.55256175,1.581431385,0.026924199,1.01E+15,48.78472742,7.257238035,0.45129757
LOT_0018,W024,CPU,10nm,ETCH_02,LITHO_04,DEP_03,IMP_01,152.0046546,68.45858764,1.46449317,0.015426532,9.82E+14,48.84139674,6.742955598,0.404319567
LOT_0018,W025,CPU,10nm,ETCH_02,LITHO_04,DEP_03,IMP_01,153.1429251,64.16618811,1.509605713,0.026472035,1.00E+15,51.16167823,7.065119542,0.32175683
LOT_0019,W001,ASIC,22nm,ETCH_05,LITHO_04,DEP_03,IMP_02,147.9695808,64.62664735,1.547179889,0.030532527,1.01E+15,51.42018494,6.646665448,0.354575287
LOT_0019,W002,ASIC,22nm,ETCH_05,LITHO_04,DEP_03,IMP_02,147.1066307,69.30539419,1.464042776,0.026513982,1.02E+15,50.79449829,6.677224068,0.433052805
LOT_0019,W003,ASIC,22nm,ETCH_05,LITHO_04,DEP_03,IMP_02,149.4966282,66.52660302,1.483347619,0.025620521,9.96E+14,47.84355462,7.490574858,0.316921964
LOT_0019,W004,ASIC,22nm,ETCH_05,LITHO_04,DEP_03,IMP_02,146.2568774,63.71575581,1.543936714,0.019278633,9.93E+14,50.70171006,6.770051079,0.273819321
LOT_0019,W005,ASIC,22nm,ETCH_05,LITHO_04,DEP_03,IMP_02,152.4101811,65.29429002,1.521678123,0.035814898,1.00E+15,51.68331458,6.456125662,0.232470736
LOT_0019,W006,ASIC,22nm,ETCH_05,LITHO_04,DEP_03,IMP_02,135.2929273,67.18751629,1.524702001,0.03376471,9.85E+14,50.57170589,7.215729979,0.312780542
LOT_0019,W007,ASIC,22nm,ETCH_05,LITHO_04,DEP_03,IMP_02,149.2129248,67.506019,1.485006126,0.029302078,9.85E+14,50.66706547,6.818343996,0.324925888
LOT_0019,W008,ASIC,22nm,ETCH_05,LITHO_04,DEP_03,IMP_02,154.6820687,64.32508695,1.540420559,0.026352094,9.97E+14,49.81324893,6.328386676,0.290812393
LOT_0019,W009,ASIC,22nm,ETCH_05,LITHO_04,DEP_03,IMP_02,158.9422359,64.23002564,1.540059088,0.030827011,9.88E+14,49.84457757,6.898697114,0.340845724
LOT_0019,W010,ASIC,22nm,ETCH_05,LITHO_04,DEP_03,IMP_02,150.0859878,63.85540036,1.52341188,0.025929281,1.01E+15,50.27587401,7.057726733,0.390017174
LOT_0019,W011,ASIC,22nm,ETCH_05,LITHO_04,DEP_03,IMP_02,152.4783278,66.40659921,1.4087171,0.025492369,1.01E+15,49.80665905,7.211162399,0.381610523
LOT_0019,W012,ASIC,22nm,ETCH_05,LITHO_04,DEP_03,IMP_02,145.8426273,66.93670794,1.58755678,0.024112989,1.00E+15,51.13219819,7.581614878,0.357638913
