lot_id,wafer_id,product_type,technology_node,etch_tool,litho_tool,deposition_tool,implant_tool,pressure,temperature,exposure_time,focus_offset,dose,implant_energy,tilt_angle,critical_dimension,oxide_thickness,thickness_uniformity,etch_rate,deposition_rate,yield
LOT_0011,W006,GPU,28nm,ETCH_02,LITHO_02,DEP_02,IMP_02,143.5301814,65.47935601,1.376422005,0.013621041,1000000000000000.0,48.73795098,7.49432724,29.01697111,59.43386961,1.562796363,3.591851781,2.074735174,0.38120674
LOT_0011,W007,GPU,28nm,ETCH_02,LITHO_02,DEP_02,IMP_02,153.4158409,66.89819163,1.415386458,0.021148071,1000000000000000.0,47.92551365,7.560930752,27.62664208,62.18719094,1.7742161,3.689910799,2.052805881,0.222348416
LOT_0011,W008,GPU,28nm,ETCH_02,LITHO_02,DEP_02,IMP_02,156.1999041,65.12091441,1.436481026,0.01980533,1000000000000000.0,50.22671169,7.001604934,26.61426975,59.83662258,1.588589922,3.56155666,1.845011069,0.565616291
LOT_0011,W009,GPU,28nm,ETCH_02,LITHO_02,DEP_02,IMP_02,156.6857945,66.56887703,1.573903595,0.017032052,1020000000000000.0,50.956295,6.991496963,29.01004218,60.25355543,1.346149101,3.563302996,1.978446679,0.394292919
LOT_0011,W011,GPU,28nm,ETCH_02,LITHO_02,DEP_02,IMP_02,144.4788022,65.63163958,1.525967937,0.03036682,996000000000000.0,48.61940129,6.871189757,27.86073309,62.06749337,1.723367402,3.556808449,1.811757203,0.410744472
LOT_0011,W012,GPU,28nm,ETCH_02,LITHO_02,DEP_02,IMP_02,149.8147126,66.17583304,1.526025094,0.024130516,996000000000000.0,49.54932098,6.720956825,29.26424189,58.13175732,1.676536163,3.567826174,2.113258612,0.426058443
LOT_0011,W013,GPU,28nm,ETCH_02,LITHO_02,DEP_02,IMP_02,147.2388768,66.9362034,1.47353995,0.017653565,989000000000000.0,49.81585418,7.136505359,23.85071992,59.72412965,2.143634711,3.742066034,1.983735248,0.374783215
LOT_0011,W014,GPU,28nm,ETCH_02,LITHO_02,DEP_02,IMP_02,145.755743,66.41215976,1.568431481,0.017004969,1000000000000000.0,48.00491953,7.113252676,26.42504939,55.816933,1.8707601,3.469754996,2.079096667,0.295281696
LOT_0011,W015,GPU,28nm,ETCH_02,LITHO_02,DEP_02,IMP_02,151.2935366,67.01204419,1.470435761,0.012767135,1010000000000000.0,49.1535657,6.834612552,26.97967837,60.44836827,1.492620975,3.50916721,2.072944056,0.265852748
LOT_0011,W016,GPU,28nm,ETCH_02,LITHO_02,DEP_02,IMP_02,155.1217726,66.02231292,1.538001147,0.020029221,1000000000000000.0,50.64237259,5.835279174,26.8512351,61.00451459,1.39113431,3.564986508,2.051086312,0.525794784
LOT_0011,W017,GPU,28nm,ETCH_02,LITHO_02,DEP_02,IMP_02,154.0307883,63.7879384,1.487152744,0.023539162,1010000000000000.0,50.17991437,6.949002642,26.31513474,62.25261834,1.800515301,3.704608681,1.830219452,0.229431292
LOT_0011,W018,GPU,28nm,ETCH_02,LITHO_02,DEP_02,IMP_02,149.495424,67.53153033,1.472650696,0.018624562,1010000000000000.0,49.59912604,6.137162873,24.05065821,57.75276235,1.39689946,3.593911159,1.919653766,0.274753043
LOT_0011,W019,GPU,28nm,ETCH_02,LITHO_02,DEP_02,IMP_02,148.7604735,63.22827519,1.536206828,0.028453792,1010000000000000.0,49.59019876,6.264755224,25.47446045,57.67237553,1.699783937,3.647368543,1.850027473,0.369658305
LOT_0011,W020,GPU,28nm,ETCH_02,LITHO_02,DEP_02,IMP_02,157.1042422,64.85143451,1.529916509,0.013375416,1020000000000000.0,48.13199811,7.281125142,29.52895644,57.0585914,1.48299264,3.59326613,2.109265489,0.30737133
LOT_0011,W022,GPU,28nm,ETCH_02,LITHO_02,DEP_02,IMP_02,157.6273527,65.53318003,1.449723999,0.017118768,1000000000000000.0,49.33112397,6.847264985,26.51048609,59.00887181,1.742366356,3.539604242,1.939912795,0.318012773
LOT_0011,W023,GPU,28nm,ETCH_02,LITHO_02,DEP_02,IMP_02,140.4937826,61.90222219,1.501701479,0.025068854,1010000000000000.0,49.46040878,6.183992557,26.19010433,54.57887582,1.79245192,3.538015816,1.986757011,0.307374709
LOT_0011,W024,GPU,28nm,ETCH_02,LITHO_02,DEP_02,IMP_02,154.7132837,67.50851255,1.408061164,0.017926409,996000000000000.0,51.44180533,6.747640295,27.68592662,65.56023239,1.537701843,3.440204267,1.898196119,0.197393229
LOT_0011,W025,GPU,28nm,ETCH_02,LITHO_02,DEP_02,IMP_02,159.9226242,67.58459465,1.501159799,0.028755079,1000000000000000.0,49.30058546,7.051429289,28.29868382,55.76682951,1.124406454,3.487298426,1.836929487,0.536930486
LOT_0012,W002,Memory,28nm,ETCH_02,LITHO_03,DEP_01,IMP_01,151.5446207,65.84480801,1.532794607,0.028819535,994000000000000.0,49.31395024,7.053528726,27.30970624,62.06379892,1.245206077,3.654078008,1.87287997,0.333030096
LOT_0012,W004,Memory,28nm,ETCH_02,LITHO_03,DEP_01,IMP_01,151.8937761,66.78707506,1.512470884,0.022366634,995000000000000.0,49.62663157,6.915073821,31.27347992,59.45009787,1.676346834,3.422613995,2.101544481,0.342830688
LOT_0012,W005,Memory,28nm,ETCH_02,LITHO_03,DEP_01,IMP_01,154.6438734,65.96625374,1.431305544,0.028836365,994000000000000.0,49.8632031,7.07247462,30.41598808,53.26298869,1.317748999,3.582942627,1.829140948,0.46808383
LOT_0012,W006,Memory,28nm,ETCH_02,LITHO_03,DEP_01,IMP_01,156.2089039,64.09755994,1.373411534,0.02286447,1000000000000000.0,50.63760581,7.597765694,24.96206044,61.51374544,1.745703729,3.541310629,1.963556342,0.277341754
LOT_0012,W007,Memory,28nm,ETCH_02,LITHO_03,DEP_01,IMP_01,152.0960298,63.42074066,1.480839258,0.026708688,1000000000000000.0,51.61819249,7.650470757,26.84477156,59.97491367,1.666243856,3.530836897,1.885532405,0.356494932
LOT_0012,W008,Memory,28nm,ETCH_02,LITHO_03,DEP_01,IMP_01,151.0118977,65.46951805,1.416441511,0.034179368,1000000000000000.0,49.02723548,6.913685433,29.27735428,59.80927938,1.865611378,3.6779159,1.90080431,0.379963288
LOT_0012,W009,Memory,28nm,ETCH_02,LITHO_03,DEP_01,IMP_01,153.9911048,65.69569307,1.600903869,0.025152686,988000000000000.0,50.09293023,6.995707399,27.04429521,56.63179012,1.514265041,3.577899137,1.983736307,0.388337214
LOT_0012,W010,Memory,28nm,ETCH_02,LITHO_03,DEP_01,IMP_01,153.9556394,68.53501965,1.463801763,0.020778299,997000000000000.0,49.44682275,6.623068943,28.7653071,63.37479764,1.908064796,3.711483321,2.068614547,0.259124336
LOT_0012,W012,Memory,28nm,ETCH_02,LITHO_03,DEP_01,IMP_01,151.2304739,65.55922988,1.411030053,0.019300161,1010000000000000.0,50.32781107,6.594553032,28.73362809,57.77852968,1.580494923,3.611229296,2.121590763,0.41237757
LOT_0012,W013,Memory,28nm,ETCH_02,LITHO_03,DEP_01,IMP_01,150.4025496,67.2857467,1.503743065,0.03059309,1020000000000000.0,50.5631984,6.389096453,30.14439343,63.03667327,1.919810903,3.499367064,1.910280903,0.362344286
LOT_0012,W014,Memory,28nm,ETCH_02,LITHO_03,DEP_01,IMP_01,147.3879351,66.21472536,1.426072653,0.021561833,1010000000000000.0,48.26973727,8.248707563,28.09201277,58.07665722,1.743317868,3.575617731,2.019392323,0.427041306
LOT_0012,W017,Memory,28nm,ETCH_02,LITHO_03,DEP_01,IMP_01,150.9115717,66.96855767,1.485748458,0.027210128,1010000000000000.0,49.63008953,6.483132567,27.35979905,52.78479135,1.275252284,3.545939552,1.957305819,0.517579312
LOT_0012,W018,Memory,28nm,ETCH_02,LITHO_03,DEP_01,IMP_01,152.4946689,66.87671488,1.4503711,0.024102086,1000000000000000.0,49.61612526,6.991052511,26.0471999,59.86423709,1.673349282,3.529748501,1.77309497,0.228108555
LOT_0012,W019,Memory,28nm,ETCH_02,LITHO_03,DEP_01,IMP_01,156.8327213,64.8473337,1.404753211,0.025287666,984000000000000.0,51.97439674,8.416747806,27.21872694,60.55033973,1.454026083,3.55348549,1.931411456,0.453191616
LOT_0012,W021,Memory,28nm,ETCH_02,LITHO_03,DEP_01,IMP_01,153.8941682,67.59075447,1.595636343,0.013131155,987000000000000.0,47.66182755,7.164284925,28.58439459,62.0175591,1.575095515,3.528050814,2.069173784,0.324807092
LOT_0012,W023,Memory,28nm,ETCH_02,LITHO_03,DEP_01,IMP_01,143.4093125,63.79439361,1.533110167,0.018471872,999000000000000.0,49.64872796,7.654568321,24.26239388,61.24642545,1.276011574,3.546397782,2.136584455,0.351005968
LOT_0012,W025,Memory,28nm,ETCH_02,LITHO_03,DEP_01,IMP_01,152.4818462,64.16874349,1.41741952,0.021764003,999000000000000.0,49.51765842,6.155443773,29.42634473,59.31379492,1.321821174,3.610462246,1.977491271,0.419904919
LOT_0013,W001,CPU,14nm,ETCH_04,LITHO_03,DEP_01,IMP_01,156.9590267,65.75955928,1.373886104,0.024240163,971000000000000.0,49.8238665,7.835673788,26.19724864,61.5172063,1.542407006,3.563003347,1.850625398,0.439443569
LOT_0013,W002,CPU,14nm,ETCH_04,LITHO_03,DEP_01,IMP_01,149.5074654,66.87234248,1.525293095,0.034954473,1010000000000000.0,50.60756563,6.192484064,28.50741344,57.30823522,1.596860703,3.410124696,1.833749242,0.344630056
LOT_0013,W003,CPU,14nm,ETCH_04,LITHO_03,DEP_01,IMP_01,153.7087337,68.35406919,1.420969803,0.031222826,985000000000000.0,50.00110994,7.246441986,29.66720641,58.19662034,1.774280359,3.693875351,1.807912164,0.398079549
LOT_0013,W004,CPU,14nm,ETCH_04,LITHO_03,DEP_01,IMP_01,152.7847872,66.13516336,1.586721655,0.020123795,1030000000000000.0,49.78308501,7.447602618,29.20592821,62.38556058,1.351988622,3.624767555,1.880565015,0.387071199
LOT_0013,W005,CPU,14nm,ETCH_04,LITHO_03,DEP_01,IMP_01,148.3070709,69.20661927,1.531154367,0.026199289,1000000000000000.0,51.99137042,7.795201784,26.8617036,57.6086593,1.944651338,3.595758537,1.840155915,0.323711121
LOT_0013,W006,CPU,14nm,ETCH_04,LITHO_03,DEP_01,IMP_01,150.0754383,67.18033927,1.448733305,0.027796687,986000000000000.0,48.97288258,6.710323084,24.18477639,58.35480258,1.487112564,3.601503441,2.054331982,0.394965812
LOT_0013,W007,CPU,14nm,ETCH_04,LITHO_03,DEP_01,IMP_01,156.3196271,66.39890189,1.51996141,0.03746092,985000000000000.0,51.07151594,6.017222054,26.82576946,55.09823112,1.643315702,3.548212782,1.908223911,0.296065924
LOT_0013,W008,CPU,14nm,ETCH_04,LITHO_03,DEP_01,IMP_01,154.4431773,67.35669043,1.5413854,0.029846153,1010000000000000.0,50.10934058,7.283212514,23.51830651,60.01690749,1.549046296,3.424402125,2.145314018,0.759399332
LOT_0013,W011,CPU,14nm,ETCH_04,LITHO_03,DEP_01,IMP_01,151.9676175,65.5745926,1.456440348,0.025360766,993000000000000.0,50.23304295,6.706071848,28.4612217,56.59973695,1.637494751,3.619628858,1.825666101,0.292872678
LOT_0013,W012,CPU,14nm,ETCH_04,LITHO_03,DEP_01,IMP_01,146.7305546,66.806509,1.461906219,0.026927349,1000000000000000.0,50.88323258,6.383711973,27.59363853,57.68304647,1.450757343,3.501860648,1.894681702,0.41743944
LOT_0013,W014,CPU,14nm,ETCH_04,LITHO_03,DEP_01,IMP_01,147.9130392,65.21082693,1.515803407,0.022169927,983000000000000.0,49.62406428,7.054206237,24.12118918,62.67003038,1.323517172,3.490341778,2.004127902,0.340478493
LOT_0013,W015,CPU,14nm,ETCH_04,LITHO_03,DEP_01,IMP_01,144.8975328,66.57496415,1.48683461,0.024214876,997000000000000.0,50.96415588,6.135408555,31.90583476,59.81670748,1.795342837,3.529480847,2.099140037,0.387374603
LOT_0013,W016,CPU,14nm,ETCH_04,LITHO_03,DEP_01,IMP_01,151.2987355,62.11657122,1.410200426,0.017083472,987000000000000.0,51.02251279,6.314720479,28.17647151,62.92171536,1.32491772,3.473889505,1.902288213,0.482869487
LOT_0013,W017,CPU,14nm,ETCH_04,LITHO_03,DEP_01,IMP_01,144.9770528,64.11280997,1.417930994,0.025061118,1000000000000000.0,51.19929957,6.956457637,31.7597491,61.56226836,1.894020371,3.521875886,1.913443949,0.288890879
LOT_0013,W018,CPU,14nm,ETCH_04,LITHO_03,DEP_01,IMP_01,156.7192272,65.8573094,1.550988826,0.013156544,991000000000000.0,48.93575529,7.281211865,29.31790827,58.66100376,1.973404899,3.530914136,1.828123384,0.270377228
LOT_0013,W019,CPU,14nm,ETCH_04,LITHO_03,DEP_01,IMP_01,149.7108603,71.1757635,1.515093669,0.023068388,997000000000000.0,48.9965611,7.708205896,29.54647997,59.52648747,1.350958066,3.514424083,2.078976413,0.420094216
LOT_0013,W020,CPU,14nm,ETCH_04,LITHO_03,DEP_01,IMP_01,150.1064554,66.42854115,1.461276918,0.023068478,990000000000000.0,49.54389515,7.210542495,28.07294435,62.73308193,1.60444546,3.637501592,1.863261919,0.276558936
LOT_0013,W021,CPU,14nm,ETCH_04,LITHO_03,DEP_01,IMP_01,149.9245904,65.41713887,1.573339128,0.027527789,989000000000000.0,49.07086366,6.826614212,26.82841455,59.33520092,1.755745614,3.675905609,1.820908349,0.384418944
LOT_0013,W022,CPU,14nm,ETCH_04,LITHO_03,DEP_01,IMP_01,155.8059227,63.74038766,1.603688934,0.02106848,992000000000000.0,51.54573314,8.102093084,27.98944881,62.92713761,1.589581823,3.638276624,1.831275966,0.280073659
LOT_0013,W023,CPU,14nm,ETCH_04,LITHO_03,DEP_01,IMP_01,152.0556469,68.53639413,1.432091254,0.022783683,996000000000000.0,50.69091096,7.069514343,27.90975422,57.22233029,1.636818878,3.6713631,1.928544057,0.411446897
LOT_0013,W024,CPU,14nm,ETCH_04,LITHO_03,DEP_01,IMP_01,143.2291178,63.83105729,1.494228985,0.01708196,994000000000000.0,49.65729345,6.017983921,24.5342527,65.70336219,1.617333431,3.566053883,2.022223218,0.254315662
LOT_0013,W025,CPU,14nm,ETCH_04,LITHO_03,DEP_01,IMP_01,139.9926414,64.25824216,1.47865979,0.023705306,1010000000000000.0,49.82832635,7.178830683,28.12901195,62.71963247,1.874885685,3.540293178,2.05188946,0.379787819
LOT_0014,W001,FPGA,14nm,ETCH_02,LITHO_04,DEP_02,IMP_03,146.1655164,67.37733593,1.585078304,0.02281842,1010000000000000.0,51.72755204,6.537890518,26.663462,58.4255615,1.385923204,3.589878488,2.116800503,0.241756688
LOT_0014,W002,FPGA,14nm,ETCH_02,LITHO_04,DEP_02,IMP_03,155.0213537,67.5428988,1.566848454,0.022588732,999000000000000.0,50.43948605,6.098124758,28.66294179,61.09368443,1.616397977,3.570745833,1.916226268,0.350567948
LOT_0014,W004,FPGA,14nm,ETCH_02,LITHO_04,DEP_02,IMP_03,148.0098639,64.9679096,1.476936647,0.011736033,994000000000000.0,48.90159078,6.246737371,25.99141887,56.45405401,1.774035017,3.662731713,1.932715545,0.36308938
LOT_0014,W005,FPGA,14nm,ETCH_02,LITHO_04,DEP_02,IMP_03,149.679426,65.7591348,1.492374996,0.021270096,1030000000000000.0,50.9933345,7.149135552,25.7284983,56.89638411,1.165764023,3.647928267,1.925693746,0.416654297
LOT_0014,W006,FPGA,14nm,ETCH_02,LITHO_04,DEP_02,IMP_03,150.8371031,67.90628039,1.624921524,0.021859971,991000000000000.0,50.10801412,7.478996971,29.32709124,56.92175747,1.844199158,3.52911678,2.000226808,0.254441932
LOT_0014,W008,FPGA,14nm,ETCH_02,LITHO_04,DEP_02,IMP_03,154.1967791,65.80368521,1.496253672,0.021156903,1000000000000000.0,49.66068881,7.009799808,26.39513992,61.73678595,1.636610632,3.383732156,2.071968778,0.231149068
LOT_0014,W010,FPGA,14nm,ETCH_02,LITHO_04,DEP_02,IMP_03,158.0605031,67.87058017,1.570100466,0.021485574,1010000000000000.0,49.97814325,7.737556182,27.61314474,60.65516696,1.874317017,3.591348881,1.940669577,0.247841461
LOT_0014,W011,FPGA,14nm,ETCH_02,LITHO_04,DEP_02,IMP_03,146.7448765,64.57086414,1.467404498,0.023224366,1010000000000000.0,49.49675634,5.573528248,27.38264518,64.63495439,1.506963477,3.692480534,1.919105811,0.41590447
LOT_0014,W012,FPGA,14nm,ETCH_02,LITHO_04,DEP_02,IMP_03,159.1408303,65.49140397,1.469608805,0.014173062,1000000000000000.0,50.91262032,6.970172844,24.59666828,57.57082549,1.591689896,3.452778689,1.831051941,0.432865393
LOT_0014,W013,FPGA,14nm,ETCH_02,LITHO_04,DEP_02,IMP_03,152.4936607,67.70187676,1.506808734,0.026525867,991000000000000.0,48.37753467,5.935336474,25.81952984,59.57325471,1.592205717,3.775731684,2.148080352,0.227335148
LOT_0014,W014,FPGA,14nm,ETCH_02,LITHO_04,DEP_02,IMP_03,148.6879102,64.97927272,1.480319421,0.024912167,1020000000000000.0,48.90096078,6.57325226,26.66112617,57.06507615,1.571705644,3.568529416,1.920288467,0.389460192
LOT_0014,W015,FPGA,14nm,ETCH_02,LITHO_04,DEP_02,IMP_03,154.2334881,65.12976804,1.532585554,0.02257196,1000000000000000.0,49.8794918,6.957463413,27.44559377,61.45407234,1.67328916,3.572441823,1.865397017,0.323497055
LOT_0014,W016,FPGA,14nm,ETCH_02,LITHO_04,DEP_02,IMP_03,156.0133,66.98175351,1.466715327,0.024845082,991000000000000.0,50.03047641,6.673524922,26.90042128,59.054201,1.735387341,3.630859997,2.053605617,0.311304918
LOT_0014,W017,FPGA,14nm,ETCH_02,LITHO_04,DEP_02,IMP_03,146.9411085,64.56724181,1.538729025,0.02389557,989000000000000.0,50.93610244,7.58176293,27.83874238,62.39883488,1.842416883,3.525968619,1.90122341,0.2115862
LOT_0014,W019,FPGA,14nm,ETCH_02,LITHO_04,DEP_02,IMP_03,153.7715781,65.09649912,1.414140543,0.015103172,996000000000000.0,50.48422077,7.189974779,28.58113517,62.21863562,1.86114261,3.5821222,1.979492957,0.266439196
LOT_0014,W021,FPGA,14nm,ETCH_02,LITHO_04,DEP_02,IMP_03,161.0570088,71.44653217,1.51451304,0.01223362,998000000000000.0,50.42604649,6.40548897,31.35557951,57.53036925,1.723730526,3.584362189,2.141149688,0.435355744
LOT_0014,W022,FPGA,14nm,ETCH_02,LITHO_04,DEP_02,IMP_03,152.5439422,66.61572809,1.486720368,0.026422252,1010000000000000.0,48.90108375,6.955727893,27.09221717,62.6701732,1.353570172,3.696154534,2.057643138,0.316208138
LOT_0014,W023,FPGA,14nm,ETCH_02,LITHO_04,DEP_02,IMP_03,153.8126401,63.09126658,1.3963047,0.014193787,986000000000000.0,49.41437816,6.771798409,24.3592039,63.56292342,1.456008861,3.698456232,1.911533274,0.426032789
LOT_0014,W024,FPGA,14nm,ETCH_02,LITHO_04,DEP_02,IMP_03,149.7819655,70.48407327,1.591694827,0.018660388,1000000000000000.0,48.50445846,6.913577163,27.12847101,61.3269506,1.460504228,3.599810487,2.034928256,0.315409457
LOT_0014,W025,FPGA,14nm,ETCH_02,LITHO_04,DEP_02,IMP_03,152.0953752,66.25869411,1.484986764,0.016493737,1000000000000000.0,49.69244326,7.050655142,26.4141369,67.38298868,1.582387356,3.458361509,2.043652016,0.243753776
LOT_0015,W001,ASIC,10nm,ETCH_03,LITHO_02,DEP_01,IMP_03,160.4677357,66.50281478,1.485365727,0.019909198,1000000000000000.0,51.93335975,6.994242456,23.54598971,57.73699626,2.009279184,3.581787139,1.847416723,0.451044373
LOT_0015,W002,ASIC,10nm,ETCH_03,LITHO_02,DEP_01,IMP_03,147.8366442,65.09000122,1.456931847,0.027226957,1020000000000000.0,50.21024622,7.772618856,19.59889427,50.22988015,1.630500511,3.543584088,1.841743959,0.558749219
LOT_0015,W004,ASIC,10nm,ETCH_03,LITHO_02,DEP_01,IMP_03,149.8467537,67.81269682,1.539840242,0.032525115,1010000000000000.0,50.23065793,7.151802136,21.2555837,59.28541089,1.558115485,3.673070084,1.59524494,0.603019618
LOT_0015,W005,ASIC,10nm,ETCH_03,LITHO_02,DEP_01,IMP_03,151.9516779,67.95792795,1.52403043,0.030232816,1010000000000000.0,49.57101928,7.649993686,23.44045775,50.51452033,1.379778147,3.599798444,1.887036502,0.714250926
LOT_0015,W006,ASIC,10nm,ETCH_03,LITHO_02,DEP_01,IMP_03,147.8709987,63.69678669,1.579895293,0.019763114,1010000000000000.0,49.40855618,7.077172116,22.14511587,53.51644847,1.640792256,3.673693411,1.931796951,0.628567787
LOT_0015,W007,ASIC,10nm,ETCH_03,LITHO_02,DEP_01,IMP_03,151.6125285,66.08313976,1.541320166,0.017669839,1000000000000000.0,51.34917905,7.160498782,23.50335425,58.90063882,1.872812031,3.533723222,2.121200547,0.555641012
LOT_0015,W008,ASIC,10nm,ETCH_03,LITHO_02,DEP_01,IMP_03,149.501823,66.07754125,1.54976452,0.020108899,997000000000000.0,51.12282549,6.750524438,21.58097009,54.99123568,1.425738334,3.535598664,2.023915891,0.98248934
LOT_0015,W009,ASIC,10nm,ETCH_03,LITHO_02,DEP_01,IMP_03,155.8846585,69.41583012,1.567672682,0.029732858,1010000000000000.0,50.87281708,6.845466882,22.60723511,54.91225883,1.646437017,3.636596617,1.959137898,0.608734948
LOT_0015,W010,ASIC,10nm,ETCH_03,LITHO_02,DEP_01,IMP_03,150.3395763,66.83613633,1.58108238,0.031170705,1010000000000000.0,49.49278445,7.801105694,20.95407448,55.60739088,1.517679684,3.582611107,1.955300849,0.764924752
LOT_0015,W011,ASIC,10nm,ETCH_03,LITHO_02,DEP_01,IMP_03,149.9305253,67.12159449,1.423883284,0.026989876,988000000000000.0,48.72845148,7.483897235,22.59848824,57.6251226,1.6214251,3.641311078,1.931216968,0.605283599
LOT_0015,W012,ASIC,10nm,ETCH_03,LITHO_02,DEP_01,IMP_03,154.4285792,69.41742777,1.422335837,0.026329744,1010000000000000.0,50.61178705,7.671011375,23.76473566,53.07072578,1.254263713,3.634956531,1.85117809,0.847668189
LOT_0015,W013,ASIC,10nm,ETCH_03,LITHO_02,DEP_01,IMP_03,158.2173456,64.64124935,1.467405571,0.0214552,1010000000000000.0,50.05305931,6.76156177,24.51567381,51.34874775,1.262774259,3.60743411,1.943807841,0.275501517
LOT_0015,W015,ASIC,10nm,ETCH_03,LITHO_02,DEP_01,IMP_03,147.7927524,65.2443203,1.497769673,0.029710901,1010000000000000.0,50.19344857,6.962827335,21.72317284,56.48082387,1.764980719,3.545136822,1.932308066,0.678819968
LOT_0015,W016,ASIC,10nm,ETCH_03,LITHO_02,DEP_01,IMP_03,143.7404091,65.72213636,1.474926529,0.023026852,1010000000000000.0,50.30262763,7.350769229,23.18090948,57.32778977,1.181211683,3.688245533,2.083164247,0.622630431
LOT_0015,W017,ASIC,10nm,ETCH_03,LITHO_02,DEP_01,IMP_03,151.7136479,67.29613385,1.433025532,0.019288068,1000000000000000.0,51.08522226,6.758170681,21.62991336,54.57895072,1.617237492,3.601778938,2.119788729,0.429632196
LOT_0015,W019,ASIC,10nm,ETCH_03,LITHO_02,DEP_01,IMP_03,147.7807306,62.7126548,1.507841151,0.024406152,996000000000000.0,52.36741436,6.35452889,21.38953845,55.03501242,1.870938753,3.645062432,1.802963795,0.674429903
LOT_0015,W020,ASIC,10nm,ETCH_03,LITHO_02,DEP_01,IMP_03,146.3957642,66.18253005,1.435760192,0.02292381,1010000000000000.0,49.80582026,7.323334373,22.60587337,54.71147665,1.801732553,3.398030318,2.037871905,0.668885112
LOT_0015,W021,ASIC,10nm,ETCH_03,LITHO_02,DEP_01,IMP_03,148.7840833,67.59790614,1.468548107,0.022411725,993000000000000.0,50.33627789,7.528362456,23.45021066,56.79792167,1.345774719,3.511694153,1.738265111,0.944074112
LOT_0015,W023,ASIC,10nm,ETCH_03,LITHO_02,DEP_01,IMP_03,151.8042799,68.69942084,1.447175146,0.028376108,994000000000000.0,47.04575106,6.687041991,20.53261759,55.30560751,1.636887382,3.737353357,2.016343728,0.842456104
LOT_0015,W024,ASIC,10nm,ETCH_03,LITHO_02,DEP_01,IMP_03,151.3296738,64.05307851,1.59896432,0.023365993,993000000000000.0,49.90633768,6.774768425,20.4882965,52.20783507,1.631623989,3.538804903,1.979316983,0.583848004
LOT_0015,W025,ASIC,10nm,ETCH_03,LITHO_02,DEP_01,IMP_03,151.4116635,65.28906589,1.512247855,0.025373167,995000000000000.0,48.62436591,8.471524168,23.08673659,60.92321825,1.721627183,3.630826336,2.047825285,0.645275424
LOT_0016,W001,FPGA,28nm,ETCH_03,LITHO_04,DEP_03,IMP_02,150.4382665,65.29739907,1.462814196,0.026570729,1010000000000000.0,49.04545069,5.968494094,30.90017408,56.18930448,1.864896525,3.696853964,1.868166252,0.411639478
LOT_0016,W002,FPGA,28nm,ETCH_03,LITHO_04,DEP_03,IMP_02,155.8182317,68.61913115,1.472235975,0.029190063,995000000000000.0,48.71413598,7.104426771,28.11642545,58.81968631,1.506130707,3.539226159,2.122796384,0.392305827
LOT_0016,W003,FPGA,28nm,ETCH_03,LITHO_04,DEP_03,IMP_02,156.7292559,65.81570687,1.52658328,0.026282999,997000000000000.0,51.96754075,7.60329371,26.76072715,57.35605601,1.642312967,3.631763734,1.929668347,0.266094018
LOT_0016,W004,FPGA,28nm,ETCH_03,LITHO_04,DEP_03,IMP_02,151.5795657,64.95561522,1.583280161,0.0221225,1000000000000000.0,51.05221116,6.886528767,28.80000001,66.86637198,1.835997706,3.59121087,1.762499261,0.251676584
LOT_0016,W005,FPGA,28nm,ETCH_03,LITHO_04,DEP_03,IMP_02,155.0681752,62.96680256,1.456749518,0.021413267,988000000000000.0,50.16238319,7.015073199,30.32401541,62.34711831,1.318943623,3.59916279,1.900627241,0.384933479
LOT_0016,W006,FPGA,28nm,ETCH_03,LITHO_04,DEP_03,IMP_02,156.4410207,62.93874865,1.575136716,0.027881143,1000000000000000.0,49.54197482,6.46832275,30.04324953,56.83203056,1.549104785,3.607293452,2.07371808,0.464572566
LOT_0016,W007,FPGA,28nm,ETCH_03,LITHO_04,DEP_03,IMP_02,147.6655924,68.86312627,1.473030095,0.014497551,993000000000000.0,49.70571939,6.298902007,28.73637007,62.51361125,1.668006922,3.59743661,1.985985396,0.304447113
LOT_0016,W008,FPGA,28nm,ETCH_03,LITHO_04,DEP_03,IMP_02,150.7336793,66.04901315,1.514775585,0.021206021,1000000000000000.0,51.22885655,7.125314116,29.61714201,59.2069325,1.474515853,3.753488507,1.916218491,0.358663206
LOT_0016,W009,FPGA,28nm,ETCH_03,LITHO_04,DEP_03,IMP_02,155.2875191,66.32320017,1.504362072,0.016532846,991000000000000.0,50.65008891,6.961571905,24.93731877,62.36436541,1.563017456,3.769964498,2.11527497,0.342106124
LOT_0016,W010,FPGA,28nm,ETCH_03,LITHO_04,DEP_03,IMP_02,151.2632981,61.74200792,1.533502484,0.028926999,992000000000000.0,49.9268927,7.507968612,27.19324051,55.54444151,1.690245203,3.742632448,1.967648418,0.297858338
LOT_0016,W011,FPGA,28nm,ETCH_03,LITHO_04,DEP_03,IMP_02,142.2539711,65.7354955,1.498350485,0.021413185,1010000000000000.0,50.04652847,7.154426324,28.41676463,58.59784177,1.985768793,3.513941068,2.081588727,0.371591948
LOT_0016,W012,FPGA,28nm,ETCH_03,LITHO_04,DEP_03,IMP_02,151.4320338,63.43463206,1.443570466,0.02886222,988000000000000.0,49.64159642,7.588266627,26.83255573,56.74275687,1.255784496,3.530561966,1.986300428,0.318220646
LOT_0016,W013,FPGA,28nm,ETCH_03,LITHO_04,DEP_03,IMP_02,151.212957,66.39132704,1.469456611,0.026529366,985000000000000.0,50.56194062,6.983986215,29.78052106,63.17246784,1.728755076,3.59753708,1.912993672,0.25810139
